precinct,total_crimes,pct_felony,pct_misdemeanor,pct_violation,pct_theft,pct_assault,pct_drug,pct_fraud,pct_harassment,pct_night,borough,area_km2,crimes_per_km2,raw_crimes_per_km2,raw_pct_felony,raw_pct_misdemeanor,raw_pct_theft,raw_pct_assault,raw_pct_drug,raw_pct_fraud,raw_pct_harassment,raw_pct_night
83,27874,0.8728314109373093,-1.0940856463752473,16.327043122623234,-0.26353836512070944,0.40004444700692093,-0.11585961232844523,-0.1679098224000928,0.21849371700020626,1.5807800702605972,BROOKLYN,6.2,0.03279175066522755,4495.806451612903,35.473918346846524,48.19903853053024,34.907081868407836,18.931620865322525,2.131018153117601,2.586639879457559,16.01133672956877,30.985864963765515
84,22348,-0.43710677850762825,0.8454768571634228,14.166815822444962,1.0577174987034812,-0.9146447395095437,-0.4514510711347388,-0.25265634175348395,-0.5506503872714507,-2.7480972809731687,BROOKLYN,4.1,0.3387586496198256,5450.731707317073,30.830499373545734,55.002684804009306,47.87005548594953,13.191337032396635,1.499015571863254,2.353678181492751,13.732772507606944,15.992482548773939
88,15916,-0.3750389053881047,-0.20632605841853108,17.636340789143002,-0.21026458917295818,-0.10382535329321758,-0.11977252640187135,-0.3043373813856444,0.6779481328165281,-0.12387182180468277,BROOKLYN,5.0,-0.3877795172416466,3183.2,31.050515204825334,51.31314400603166,35.42975622015582,16.731590851972857,2.1236491580799197,2.2116109575270166,17.372455390801708,25.081678813772307
90,25577,0.9818443551678016,-0.9757928085542643,15.525667591977166,0.028890116269558383,-0.49463355064883097,0.10617523951985676,-0.2896362284551816,-0.016714392523670216,1.284740810438823,BROOKLYN,7.3,-0.2850887868452673,3503.6986301369866,35.860343277163075,48.61398913085976,37.776126989091765,15.025217969269267,2.549165265668374,2.2520233021855574,15.31454040739727,29.960511396958207
94,16177,1.4454919239947177,-1.0538334678376031,14.155900352352106,0.7723372559182563,-1.0858995666562443,-0.27254526430494463,-0.13067232700298395,-0.4850266889243418,0.8087263810797037,BROOKLYN,11.8,-0.9684469092619856,1370.9322033898304,37.503863509921494,48.3402361377264,45.07016134017432,12.443592755146195,1.835939914693701,2.689002905359461,13.927180564999691,28.31180070470421
100,10746,-0.3322172334894751,-0.43476550560931426,18.285873813512005,-0.8754273092992314,0.3139573603444592,-0.4172777807079951,-0.028980326014833493,0.8951827922677588,-0.41478665449208274,QUEENS,15.2,-1.1811853701355277,706.9736842105264,31.202307835473665,50.51181835101433,28.90377815000931,18.555741671319563,1.5633724176437744,2.9685464358831193,18.016005955704447,24.074074074074073
101,17641,-0.006628497597624793,-1.822561945400457,21.99988662774219,-1.4277318272805382,1.1287305577199487,-0.42869937241890804,-0.4943624284960483,2.184476671881236,0.2612961195726738,QUEENS,18.4,-1.1005139059427491,958.7500000000001,32.35644237854997,45.64367099370784,23.48506320503373,22.113258885550703,1.541862706195794,1.6892466413468625,21.835496853919846,26.415736069383822
102,23604,-0.9393516227899374,0.30460642621838857,17.84443314692425,-0.38033005402177195,0.5478983142482238,-0.6805231201968279,-0.41842843038297434,0.7872144219926237,1.273880068356956,QUEENS,14.9,-0.9001264036882952,1584.1610738255033,29.05016098966277,53.10540586341298,33.761226910693104,19.577190306727672,1.0676156583629894,1.8979833926453145,17.696153194373835,29.922894424673785
103,33754,0.5052035023217412,0.2191368166698273,13.023641642472002,-0.790931763581302,0.8314633160040481,1.1657697705945997,-0.0882591765073181,-0.8540252251902923,-0.2505252946989671,QUEENS,12.1,-0.5138968406158342,2789.5867768595044,34.17076494637673,52.80559341115128,29.73277241215856,20.815310777981868,4.544646560407655,2.805593411151271,12.834034484801801,24.643005273449074
104,25061,0.3695193391499476,-0.4982020266620178,16.020908982083714,0.35382011212450765,-0.41921054613071923,-0.8893435659142552,-0.3671205684968991,0.17188813635790967,0.8142328238079861,QUEENS,18.6,-0.9759978700801029,1347.3655913978494,33.689796895574794,50.28929412234149,40.96404772355452,15.354534934759187,0.6743545748373968,2.0390247795379275,15.873269223095646,28.330872670683533
105,32433,0.15240376910088507,-1.3203278547819457,19.674405697900287,-0.7466927898696358,0.15070487377844133,-0.9167069768430485,0.1125822913409276,1.3581937365109875,0.6294696881407897,QUEENS,28.1,-1.0378901432205625,1154.1992882562276,32.920173896956804,47.40542040514291,30.166805414238585,17.8429377485894,0.6228224339407393,3.3576912404032933,19.38766071593747,27.690932075355345
106,25527,0.6590693854531825,-0.8738242399601055,16.312140086966743,-0.3488777681022341,0.33842926759351805,-0.6462637559919049,-0.5245939448709501,0.2618484050117961,1.1591736400919657,QUEENS,16.3,-0.9059217915854544,1566.0736196319017,34.71618286520155,48.971677047831704,34.06980843812434,18.662592549065696,1.1321346025776629,1.6061425157676186,16.139773573079484,29.52560034473303
107,22822,0.2030325013380084,-0.3233519004115666,15.997721496801331,0.2181332619522807,-0.6813480051783772,-0.8867870024744549,-0.16204867298213987,0.1399436238185227,0.5565693958343243,QUEENS,18.7,-1.016669912076567,1220.427807486631,33.09964069757252,50.90263780562615,39.632810446060816,14.209972833231094,0.6791692226798703,2.6027517307860837,15.778634650775567,27.438436596266758
108,23503,-0.07112617472510033,-0.12278884946827111,16.26600859464749,0.47837863849682716,-0.45797121875970037,-0.7774949842394004,0.18972733101206568,0.22690358610667521,0.8540279875560273,QUEENS,12.4,-0.8004015346509344,1895.4032258064515,32.12781347062077,51.60617793473173,42.18610390162958,15.18529549419223,0.8849934050972217,3.5697570522911968,16.036250691401097,28.468706122622645
109,39067,0.6456589802681701,-0.3964206099280863,14.685028284741596,1.02421949641756,-0.6944858219065341,-0.7010271432317207,-0.32110773693206046,-0.3277114189173604,-0.1930895371049634,QUEENS,20.1,-0.7849486395881141,1943.6318407960198,34.668646171960994,50.64632554329741,47.54140323034786,14.152609619371848,1.0290014590319194,2.165510533186577,14.393221900837025,24.841938208718357
