listing_id,comments_processed,longitude,latitude,is_unsafe
13055856,"Great space in Crown Heights!  Rob was super accommodating and a nice host. The apartment is convenient to multiple train lines, clean and comfortable. We would definitely recommend it.",-73.9546,40.67692,0
13055856,Very convenient location and Rob was very accessible throughout the stay for questions and requests. ,-73.9546,40.67692,0
13055856,"What a beautiful apartment and lots of space, it really is as lovely as the photos and isn't really a basement as has been mentioned, front bedroom is only 1 foot lower than ground level and the kitchen at the back is ground level, the kitchen door opening onto the garden.  Franklin Ave has everything from organic food stores to a great juice place and vegan tacos further up the road, all a fun safe walk from the house.  Rob and family live upstairs so key collection / dropping off is simple. Underground into Manhattan is 45 mins door to door, simple, and the bus straight to Williamsburg. The apartment is finished to a super high standard with love and feels like home, the bedroom has the original ceiling and hardwood floors, I was also super warm, shower is excellent too.  All in all I can't imagine a better stay in Brooklyn, Rob was away for the week but arranged for a smooth key collection.  And kindly allowed me to leave my bags in the hall so I could go into Manhattan on my last day and collect my bags on my way back to JFK. A perfect balance of soul, style, safety and the NY vibe - highly recommended !",-73.9546,40.67692,0
13055856,"we loved our stay in rob's place. garden level but with large windows. very spacious, and artful blend of historical features in the building and new design elements. amazing bathroom, shower, bed. appreciated having our own access to the space through our own entrance. really great area: close to several subway lines and LIRR, really great restaurants and cocktail bars in walking distance. Rob gave us a modest discount for the nightly rate for two guests, which was very appreciated. He was easy to stay in touch with, very responsive. Would gladly stay here again. ",-73.9546,40.67692,0
13055856,"Great location! Coffee shops, markets, subway, brunch/lunch/dinner spots are all super easy to get to - walkable!   The apartment itself is great! Very cozy and clean. Has a record player with a few dope jazz records. Really brings the whole vibe of the apartment together.    Rob is a very gracious host! Went out of his way to make sure we were comfortable. Was even going to let us drop off our bags before we were able to check in!   Definitely going to stay here again when I visit NY in the future! ",-73.9546,40.67692,0
13055856,"Rob's place was great and very convenient for getting around NYC. Check in was easy and Rob was very helpful with restaurants, etc. ",-73.9546,40.67692,0
13055856,"Me and my two sons wanted to experience the ""Brooklyn life"" after a flurry of a week in Manhattan and Rob's place didn't disappoint.   His place was fantastic!  It was tastefully furnished and very clean.  By and large, it's a very great value for what you're getting.  Rob is always just a message away, just an easy transaction from end to end.  ",-73.9546,40.67692,0
13055856,"Rob's place was great for a quick weekend visit for my parents, so they could stay in my neighborhood and be within walking distance to all the great restaurants and shops that Crown Heights has to offer. The private entrance was a nice touch, and the apartment features and amenities were as described. My parents really enjoyed their stay and would definitely recommend staying at Rob's place!",-73.9546,40.67692,0
13055856,Had a brilliant short stay in Rob's large one bed apartment.  It's fantastically situated on a quiet street but a short stroll from Franklin and maybe a ten minute walk from Brooklyn Museum and Prospect Park. The subway is nearby and Rob was an extremely helpful host. Thanks!,-73.9546,40.67692,0
13055856,Rob's apartment is great. Very roomy. Fantastic and quiet location. ,-73.9546,40.67692,0
13055856,"Rob's place is the perfect brooklyn brownstone experience. Located just off of happening franklin Ave in the heart of crown heights, the apartment offers the perfect combination of classic brownstone with original details and recent renovation. Rob was a great host, communication was a breeze and Rob was flexible and accommodating. Will definitely stay again. ",-73.9546,40.67692,0
13055856,"My friends and I took a few days to explore ny, ny while staying at Rob's place. Everything was as described and in order, even for my perfectionist standards! We had some qualms about the area (it looked a tad sketchy when we got there late the first night), but it was all good in the end. Worst thing that happened was being stalked for a block by a rather non-decrepit hobo, but that could happen anywhere and everywhere. 4.5 stars for a wonderful/safe experience!",-73.9546,40.67692,0
13055856,Rob was easy to communicate with! Check in & check out were fast and easy. The area was nice. Rob was super helpful. I went to one of his suggested restaurants and it was amazing :) I loved the place it's super cutely decorated and hidden.. I highly recommend if you were to visit Brooklyn.,-73.9546,40.67692,0
13055856,"Great spot, well stocked, and check in was a breeze. We could Uber most places we wanted to go in Brooklyn for under 10$ but very close to great food and shops. Rob was really accommodating of our group. The space us on the lower level of a brownstone, but still a decent amount of light during the day.",-73.9546,40.67692,0
13055856,"Super clean, super nice home. We were all over Manhattan and we were able to catch the subway everywhere from Rob's home. All amenities were met with the exception of a TV which was perfectly fine. You can hear lots of movement upstairs, but it wasn't an issue for us. Awesome cafe just down the block called Lazy Ibis - great coffee and breakfast! We had a great time and I loved that we weren't around all the tourists. Thanks Rob!",-73.9546,40.67692,0
13055856,"Rob was great - good communication, accommodating, and the space was perfect.",-73.9546,40.67692,0
13055856,Our stay was too short for such a good find. Really lovely place and location. We talked about all the Airbnbs we've stayed in and truly couldn't have hoped for better accommodations in the city. Thank you Rob!,-73.9546,40.67692,0
13055856,"Rob was easy to communicate with and very responsive. He made the check in process easy. The place is beautiful, very spacious and has everything you may need when away from home. The location is safe, close to transit, close to parks/restaurants/shops, easy to find. ",-73.9546,40.67692,0
13055856,Rob was a great host and very considerate. We had an awesome time at his place! It was very clean and close to a lot of amenities!,-73.9546,40.67692,0
13055856,The place was excellent and Rob was a great host.  Our visit was very seamless.  The unit is very comfortable and in excellent condition.  The appliances were all very new which is always nice.  It was also nice to have 1 and 1/2 bathrooms.  I would definitely recommend.  There is also and really nice coffee/breakfast place a few doors down called the Lazy Ibis.  We were there every morning.,-73.9546,40.67692,0
13055856,"Rob was a great host. It was easy to communicate with him about check-in and out. Good location, easy to walk to some great restaurants. The best part of Robs home was the fantastic shower!",-73.9546,40.67692,0
13055856,Everything about the booking went smoothly. Can't think of a better way to experience Crown Heights in Brooklyn than in Rob's classic brownstone! So much to do and see in the area. Great neighborhood. Excellent location and the apartment was perfect for us. Don't miss the Bagel Pub for amazing bagels!,-73.9546,40.67692,0
13055856,"The place is exactly how it looks, clean, and spacious. Rob was quick to answer and a great host. This was an easy stay and I'd definitely book again!",-73.9546,40.67692,0
13055856,"Rob's place is as advertised. I found it to be very comfortable, convenient for being in Crown Heights Brooklyn and,  I hope it is available the next time I come to Brooklyn.",-73.9546,40.67692,0
13055856,"This place was the perfect one on so many levels. Comfortable, well appointed, in a fantastic location close to great food, bars and the subway. In addition to everything else Rob was a fantastic host, even letting us check in early after a red eye flight. Would most definitely stay here again!!",-73.9546,40.67692,0
13055856,"Rob's place is exactly as described! Really well located, with the subway near by and some really good places to eat! Very clean, and communication with Rob was really easy and fast!",-73.9546,40.67692,0
13055856,"One of the best AirBnbs that I’ve ever stayed at - world wide - I felt so at home and so comfortable in Rob’s space. Exactly how the photos describe, if not better in person. So easy to get to, and in such an awesome area. I’m a 20 something year old that truly appreciates a good piece of pizza and glass of wine. Such a trendy area and so easy to be in the city without all the hustle and bustle of Manhattan.",-73.9546,40.67692,0
13055856,"Rob is an outstanding host, who sets the bar very, very high with his communication and his accommodations. Everything was perfect: the location, his apartment and his amenities. We can’t wait to book with Rob again!",-73.9546,40.67692,0
13055856,"Super comfortable, clean and well-located, a beautifully renovated brownstone in historic Crown Heights. Excellent restaurants nearby, subway stations in all directions. One of the best airbnb's I've ever stayed in. Very happy children living upstairs as evidenced by much scurrying around before school. Thanks Rob!",-73.9546,40.67692,0
13055856,Rob was a wonderful host! He gave us some excellent tips to explore Brooklyn. The house was very well decorated and stylish.,-73.9546,40.67692,0
13055856,Rob’s place was so well put together and comfortable. It was charming and updated. Close to the subway and near several cool Brooklyn restaurants and coffee shops. Rob was even kind enough to let us keep our bags in the hallway outside of the room for a few hours since our flight was later in the evening. Quick response time and very hospitable. Would definitely stay at this beautiful place again!,-73.9546,40.67692,0
13055856,"Great spacious apartment really close to the Brooklyn Museum and Botanical Garden. Rob was very accommodating and always responded to questions promptly. The apartment was more than we expected or could have hoped for. We loved the neighborhood, there are so many great spots just a few streets away. Can’t wait to come back!",-73.9546,40.67692,0
13055856,"Spacious apartment by NYC standards, and Rob was a responsive, helpful host.  The apartment is very tastefully decorated and impressively clean.  Such a great alternative to staying in a hotel.  Definitely felt like we were part of the neighborhood!   Recommended for couples, but our family of four spent the night quite comfortably too.",-73.9546,40.67692,0
13055856,"Really cool apartment in Crown Heights. Great location, not far from subway stops, with tons of good restaurants and bars within a few blocks. Easy access to Brooklyn Museum, Prospect Park, Bkn Children's Museum, Barclay Center. Rob has done a great job on the space, which has some really cool pieces, spotless, and well equipped for any length stay. Not too difficult to park on the street too. Check-in and out were very easy.",-73.9546,40.67692,0
13055856,"Rob‘s apartment is really nice, spacious and well equipped - we enjoyed the stay a lot! A perfect starting point for a city trip to New York. Rob was very helpful and the apartment exactly as described. Thanks again, Rob!",-73.9546,40.67692,0
13055856,"Overall: Highly recommend, if I am traveling in the area again I will book here first.  Location: Super easy to find, never felt unsafe at night, peaceful street.  Space: MUCH bigger than other airbnb's I've been in  the area. The place is spacious with more than enough room for 2-3 people. It was spotless when we arrived  Amenities: Only things I needed on my persons were a toothbrush and toothpaste and a bottle of water. Towels, linens provided were very clean and comfortable to use and there were even insanely tasty clementines and other snacks provided.  Communication: Super polite and quick to reply. Would be hosted again.  Only criticism we had was the noise traveling through the floor but that was stated on the description page and the noise was pretty minimal to begin with. Though it did make us feel self-conscious about the amount of noise we were possibly making.",-73.9546,40.67692,0
13055856,It's close enough to the Subway and in a nice quiet neighborhood. There are shops and restaurants close by. The records and record player (and general decor) were just cherries on top of the cake. It's a cool space and Rob is a super responsive and nice host. I'd definitely stay again!,-73.9546,40.67692,0
13055856,Had a great time at Rob’s place. Super clean and cozy for a few days in Brooklyn. Easy public transportation and cool restaurants near by. Rob also was very easy to communicate with and check in was a breeze.,-73.9546,40.67692,0
13055856,"Rob’s place is the ideal oasis in Crown Heights. Quiet, clean and in close proximity to many nice bars and restaurants. Thank you, Rob!",-73.9546,40.67692,0
13055856,"The apartment is located in a nice residential area and is easily accessible by public transport. It is nicely decorated with a good eye for details, such as the record player with jazz music. The apartment was very clean and communication with Rob was easy. We would come back.",-73.9546,40.67692,0
13055856,"This garden apartment is 100% remodeled and super clean and comfortable. The bathroom and shower are fantastic which can be hard to come by in older homes.  The location in Crown Heights is ideal with great bodegas nearby as well as several excellent restaurants. Almost equidistant between the 4-5 subway stop and the A-C subway stop.  As Rob mentions in his information, his family including small children do live above this unit. Yes, we did hear the children but it was happy children playing sounds and nothing irritating at all. The only caveat is that we are early risers so if you are hoping to sleep in until 9 or 10 am, this may not be the best choice for you.  Rob was answered texts almost immediately the two times we had occasion to contact him. This is an excellent apartment and we would definitely reserve it again.",-73.9546,40.67692,0
13055856,This is a great space and Rob is an excellent host. A couple of things needed to be taken care of this time (like a thrown breaker) and he took care if them within the hour. Definitely recommend.,-73.9546,40.67692,0
13055856,I had a nice weekend stay at Rob's place. The location is quite great if you want to explore the Brooklyn area. The apartment is a level below the sidewalk with a family living upstairs. The decor is minimal but tastefully done. This is a nice place if you want somewhere that is reasonable and want a good night's rest.,-73.9546,40.67692,0
13055856,"Excellent stay in Brooklyn in this residential but lively neighborhood full of good addresses. Very close to the subway line that takes you to Manhattan. The accommodation is impeccable, very clean and tastefully decorated. Rob is an attentive host who ensures that everything goes well. To do again without hesitation!",-73.9546,40.67692,0
12836808,"We arrived to an apartment that was just what I expected for New York, old, yucky, smelled like cat pee, run down building with graffiti and many mice   *There were no directions or welcoming book with expectations or rules *Pull out mattress wasn’t usable (I had to buy an air mattress myself) *Didn’t have enough pillows or bedding so I purchase them myself, at my cost *Host got upset we used more than 2 rolls of toilet paper for our 30+ day trip *Heater squeals loudly, air conditioner was disgustingly DIRTY *BEWARE - we received a 30 Day notice to Evict for non payment of rent *Luckily I documented the apartment on my arrival and departure so the hosts baseless claims after my checkout could be negated with video PROOF... waisting hours of my personal time to defend myself... *Hells Kitchen LOCATION was great, except for the non stop sirens, honks, yelling that was heard thru old unsealed windows. The graffiti and homeless living next to the front door of the building was a turn off",-73.9862,40.76748,0
13055856,"Rob, is a great host and will be around to help out.  The place has been renovated to be 5 star. All the soap and towels are 5 star plus.  All the clean products and the coffee is organic!  I'd stay there again and so would you.",-73.9546,40.67692,0
13055856,"This space is so true to the pictures. It is charming, elegant, a great size, clean and tidy. It provides a true Brooklyn neighborhood experience. It is close to restaurants, coffee shops, the park, museum and the subway.   Rob was attentive and responsive, and everything from check in to check out went very smoothly. I would highly recommend!!",-73.9546,40.67692,0
13055856,"Rob and Amanda were the dream hosts, they were so welcoming and helpful and went above-and-beyond to make us feel at home in Crown Heights. The apartment is a short walk away from a great cafe, amazing grocery store and well-connected subway stops and the bed was very comfortable!",-73.9546,40.67692,0
13055856,"Very tidy and lovely AirBnb , equipped with everything you need. EVERYTHING!!   A good bed and nice bathroom. Rob is a great host. Very nice and wants to share all he knows about the area.  The neighborhood is very conveniently located We had a great stay!",-73.9546,40.67692,0
12885472,Me and my friends enjoyed our stay here while visiting New York. Michelle is amazing and answered all our questions and requests immediately. She even helped us find the closest place to get covid tested which saved us so much stress! Her place was very comfortable to stay as well and definitely worth booking.,-73.9022,40.7068,0
13113906,"Wonderful space with excellent location. Steps away from the subway. We felt safe walking in the neighborhood at night. Guy was amazing and added little touches to ensure we had everything that we needed.  The reviews about noise are accurate. If you are a light sleeper you should keep in mind that people who live above in the building are coming and going so it can get noisy. I am a pretty heavy sleeper and it still woke me up. Overall, this is a steal because with the private entrance, it's like having your own apartment. Definitely recommend! ",-73.98666,40.66971,0
12914669,Super convenient and safe location. Don't let the Harlem location scare you. My friend and I are two southern belles and were nervous about being in New York for the first time but the listing was perfect. They were there to meet us as soon as we arrived. Very good people.,-73.94177,40.80785,0
12916646,The apartment is cozy and above all very well located! Very close to Times Square. Vincent was accommodating in finding a solution despite our late arrival time due to a flight delay. I will keep the address without hesitation!,-73.99165,40.75839,0
13065356,"We had a pleasant stay with Braydon, he was very responsive to our requests. His studio is good value for a few days exploring NYC  The positives:  - the location +++: metro right next door to get to all the tourist places in Manhattan, lively, young neighborhood. No worries about insecurity.  - calm  - very comfortable bed  - air conditioning   The negative points:  - Clean apartment but in need of renovation  - a little small",-73.99869,40.73355,0
13065356,"Little gem in the city. The apartment is located in a very nice and friendly area close to public transport, shops and restaurants. Why stay in midtown of you can stay in “the village”.   Although the neighbourhood is lively, the apartment offers a quiet place to sleep after a day out exploring the city. Only the airco makes some noise.  The little kitchen and bathroom are a little dates but don’t get scared everything works well. Big plus for the very fluffy towels, good WIFI and the comfortable bed.  Brandon is very easy to communicatie with. The directions to pick-up the keys were clean and easy to follow. I higly recommend the apartment to all travelers who need a small but nice place to stay in NYC.  Don’t forget to drink a coffee at Stumptown Coffee Roasters 30 W 8th Street to get the local vibe.",-73.99869,40.73355,0
13065356,"Charming street in a perfect location. Easy access to subway and walkable to anything you need. Apartment is sufficient and feels bigger than it is.  Next to a delicious French restaurant that you catch wafts of. The entry is a cute step and homeless  sometimes chill and I’m guessing use it as a bathroom. But, it was muggy while I was there so the whole city smelled like piss. Be prepare to pick up and drop off key at location blocks away. I just added a stop on the Lyft trip.",-73.99869,40.73355,0
12932186,"We stayed at Matts for 8 nights. It was super clean and organized and the communication could not have been better, everything went as planned. The place is beautiful and perfect and secure. We never met our hosts unfortunately but they messaged us back really quickly whenever we asked anything. They even suggested events we go to, which we did and loved. I think this place is perfect for anyone with at least 5 days in NYC or who has been to NYC before. If you're only staying a few days and haven't been before, I'd recommend somewhere closer to midtown purely so you spend a little less time walking/on the subway, but for everyone else this place is absolutely perfect. We caught the subway everyday and only waited a few minutes for the train each time. We never felt unsafe in this area (a few encounters elsewhere in NYC but not near home). We walked all the way down to midtown one day which took about 90minutes with a few stops for shopping and food. We'd definitely stay here again, thank you!",-73.95021,40.81358,0
12932186,"I stayed for a month at Matt's beautiful place in Harlem and it was an absolute pleasure.  The apartment is exactly as it appears in the photos: stylish, well-decorated, beautifully furnished (that couch is the single most comfortable couch I've ever sat on in my life) and clean.  It's also in a quiet area, so perfect for chilling out after a frantic day downtown.  The room is very comfortable, with plenty of storage, a desk (plus iMac which guests can use) and AC/heat.  I was working at the Schomburg Centre for much of the time and it was close enough that I walked every morning.  The apartment is also very, very close to a subway stop that can get you to Columbus Circle (via an express train) in around 15 min.   The neighbourhood was great: there's supermarkets, bodegas/delis, a wine shop, good restaurants, fast food, a selection of gyms and a cinema all extremely close by. Best of all was Matt himself - he's an absolutely lovely Airbnb host: friendly, interesting, super kind, considerate, and full of helpful tips on things to do/getting around NYC.  Communication with Matt was very easy and quick, and check-in and check-out were stress-free.  He was the perfect Airbnb host!  When I come back to NYC, I will definitely look up Matt's place again; he made me feel so welcome and at home during my stay.",-73.95021,40.81358,0
13091684,"This host called me while I was in the ER with my 3 year old sick hooked on an IV, after I told her I am in the ER, to tell me to “please leave the apartment” because she has somebody else booked for 4 months and she doesn’t want us staying there to ruin it for the next person.  Then she went on to complain that it’s unfair how I blamed her for the radiators being noisy. I was hearing this while in the ER not knowing if I will be able to get discharged. Staying at this house was the most stressful experience even after my finals this semester. The radiators was so loud they would wake us up.  We ended up homeless for a half a day with a sick child. I have nothing good to say about Airbnb and this host.",-73.98164,40.74878,0
13116397,"I would definitely NOT RECOMEND this place to anybody. He didn´t give us the keys in person, we picked them up from a place where he left them for us. When we got in the house everything was disgustingly dirty. The floor was all covered by dust, the kitchen full of his dirty used dishes and the house all messy with his stuff. My girlfriend had to ask him to change the sheets of the bed and do it herself because they were dirty and there were pieces of paper and trush inside. Besides, the floor, windows, walls and everyhting in that room was dirty. Totally disgusting. The room you see in the picture IS NOT what he really rents. It has NO furnitures and the bed is a inflatable mattress. Although now it specifies it is a inflatable mattress, when we chose and paid for the room it didn´t. We felt truely CHEATTED and SCAMMED as we paid a lot of money for a room which WAS NOT what we finally got. From the first time we got in that flat we asked him for a discount which he didn´t want to provide us, and did all possible not to see us nor talk to us, like locked him inside his room last day we stayed in his place not to get a final agreement which at the end was not even a 15% of what we paid to him, not the total amount we paid to air bnb. To sum up: we will NOT recomend this place as he is a CHEATER and the house is DIRTY AND MESSY. Besides, he didnt even guide us around nor gave us any kind of advise while we stay in NY. HORRIBLE EXPERIENCE.",-73.9777,40.72658,0
13117094,"***OVERALL*** I enjoyed my 2-week stay at Gary's place.  It is a very comfortable, quiet, and a spacious 1 bedroom.  As we got closer to my check-in date, communications from Gary were good.  If I had to do it again, I would come back.    ***PROS*** The biggest perk is that Central Park is less than half a block away.  I really enjoyed walking/running/biking in the park.  Very fast-acting AC helped on those days where it was already muggy at soon as you woke up.  It was a small kitchen, but it has what you need and delivers.  A very powerful gas stove to heat up anything you want.  A big, comfortable bed.  Wifi was pretty strong: 100/100 upload/download speed.  Great restaurants in the Harlem area... I wish I had more time (and money) to spend.  ***CONS*** There were not too many cons to drag down the pros.  Most notable gripe is a narrow shower/tub... perhaps the shower rod was not positioned well, but when showering/lathering, I'd be touching the shower curtain.  I'm not that big of a guy, but I had to stand sideways so I wouldn't be rubbing up against the curtain.  No cable TV, but there was AppleTV and a small collection of DVDs to keep you busy on the nights you say in.  This is not something on Gary, but the socio/economic divide in the city can be seen on the block Gary's building sits on... you walk 50 yards to the right, and you're on the richness of 5th Avenue and Central Park... you walk 50 yards to the left, and you're in public housing with homeless hanging out.  I grew up in a big city, so nothing fazes me, but the differences are stark.",-73.94867,40.79614,1
1869202,"Amazing location - I was able to walk back to the apartment easily from most of mid Manhattan, really convenient! Apartment was a nice size in a safe location, would definitely stay here again. My flight was delayed 3+ hours until very late in the night, the host was able to make alternative arrangements for me to collect the keys so that I wasn't homeless for a night, I really appreciate the help! :)",-73.96534,40.75803,0
1870228,"I am sorry to say this Antonio.. I had a nightmarish experience at your place.  I booked a private room at this apartment for 4 nights and had to quit this place in middle of my trip and move to a hotel. Before confirming this reservation, I read Clement’s review about how he suffered during his stay. With my fingers crossed, however, I proceeded with my booking assuming that Clement’s case could have been an exception because the place has been highly reviewed and the host must have taken appropriate steps to address the problems.That was my huge mistake.  There was no outside lock provided for this private room, and absolutely no way one could have secured one's luggage and himself/herself. During my stay, I also realized that someone mishandled my luggage when I was outside. This was extremely uncomfortable for me especially when I had to use the washroom leaving my stuffs vulnerable while at home.   In the Airbnb posting, Antonio has clearly mentioned about ""No Smoking Policy"" at his place. However, I could smell heavy cigarette smoke in the living room (opposite to the washroom) at night, an experience similar to mentioned by Clement's in his review comments. I believed someone was watching me all the time during my stay which was spooky and I find hard to explain. With all this, I had to book rooms in a hotel for the remaining days of my trip which was expensive and did impact my trip planning.  Furthermore, the pictures posted for the room are a misrepresentation of the actual size and decor of the room which is small and clumsy.  I really had an uncomfortable and unpleasant stay. I don’t recommend this place to anyone (especially single girls) until AIRBNB and the host take appropriate actions to address these issues.   @Airbnb: Did you guys take these reviews seriously, If yes, why this keeps happening to guests. It’s a rip off. @Clement : Your review is spot on about this place. I regret that I overlooked it. Thank you!",-73.93021,40.75253,0
1870228,"I had the pleasure of staying with Antonio for a couple months when I moved to New York City for an internship. When I arrived, Antonio greeted me with a warm welcome and even helped me move in my boxes into the room. I have stayed at a few Airbnbs in the past, but this one was by far the best one.  Location: The place is located less than a block away from the M and R trains (36 St Station) and only a few extra blocks for the N and W train (39 Ave Station). Taking the M or R one stop, you can transfer to the E at Queens Plaza, which makes this location extremely convenient. Manhattan is only 2 stops away on the R or 3 stops on the M, which made my daily commute only about 10 minutes to Midtown. The location is one of the best reasons to stay here.  Safety: I have never felt unsafe in the area when walking home from the subway. There were two times where I had to walk home from Queens Plaza (~10 min walk) due to MTA service changes and I have not felt unsafe then either. The area is very nice and there are a ton of places to grab something to eat around there.  The apartment is always clean because Antonio cares a lot about making sure everyone has a good stay. The decorations and antiques around the house are absolutely beautiful. The bathroom is always clean and dry, and the shower is nice and hot. Please help keep the house clean by taking off your shoes so that dirt is not brought inside. In addition, Antonio was extremely thoughtful and would check up on me from time to time to make sure that everything is going well and that I was enjoying my stay. It was a very great experience to be able to live in this home, and I would definitely come back here again if I'm ever around in NYC again. I highly recommend this place to anyone who is visiting the city.",-73.93021,40.75253,0
1702581,"We had a great time and Ed's place was in a perfect location- close to the finish of the marathon, as well as the Columbus Circle subway station.  Plenty of restaurants, drug stores, grocery stores, and shopping closeby.  Central Park and many museums are within walking distance.",-73.98593,40.76757,0
1870228,"Although Antonio seems to be a nice person, I did not have as positive experience with this airbnb during my trip as others. Check-in time was really late - 6pm, the apartment smelled like cat piss, the room couldn't be locked, so we felt uncomfortable leaving our luggage unattended. Other house guests were not pleased that we were staying there and were making sarcastic comments about it. The bedroom was very hot, there was no window to let some air in, only a super loud air conditioner. Host was asking to sneak into the house unnoticed and lie that we are his friends and did not book via airbnb which was very fishy and weird... it was quite difficult to reach the host sometimes with any questions we had. The neighborhood is relatively good but seeing rats running near the apartment was quite unpleasant. Maybe this is what 100$ a night in NYC gets you, but in the end we decided to chose another place to stay.",-73.93021,40.75253,0
1633924,"We were very well received by our hosts, very open, generous, attentive and interesting people. The accommodation was spacious and comfortable enough for two adults and a child. We never felt unsafe in the Bedford Stuyvesant neighborhood contrary to what you can read in some travel forums on the Internet. On the contrary, choosing this district of Brooklyn allows you to discover another aspect of NYC and not just Manhattan.",-73.9263,40.68583,0
1633924,"Description of the apartment conforms to reality, perfect for 2 adults and 2 children, quick and easy access to Manhattan by subway (10 minutes to go to Fulton street by the A train). The only downside is the mattresses which are not great! As I admitted to Zaire, our first impression when exiting the subway at Utica station, coming from JFK, was ""what did we come to do in this neighborhood?"". In France, we live in a detached house in a nice, clean area of ​​a provincial town and the environment in Brooklyn is not at all reassuring for a wife and children....at least at first glance. In the end, we stayed 3 weeks in the apartment with 2 14 year old teenagers and NEVER felt unsafe, even when we returned after midnight.  We have NEVER been solicited or questioned in any way whatsoever.  On the contrary, the residents of the neighborhood are polite, available and even considerate towards us (always ready to help you or provide you with information). We rented a car which we parked on the street without any problem. The nights are super quiet, we were never woken up by outside noises. The daylight took care of it very well! For food, there are a few very small stores in the area but you won't find much there. you have to go to ""Nostrand avenue"" (6 blocks or 20 minutes on foot) to find a ""keyfood"" store which looks like a ""carrefour market"". Certainly the environment is very different from ours in France but we had a wonderful vacation.",-73.9263,40.68583,0
1633924,"Apartment very well located, close to all amenities (grocery stores...on every street corner + close to all transport (in a little less than 10 minutes access to trains+metro and bus). At first glance the neighborhood can be a little scary but we quickly felt in our element and we quickly lost this feeling of insecurity because the neighborhood offers a typical atmosphere which is very appreciable when you take the trouble to take more than a look around. Our hosts were very friendly and the apartment is comfortable, clean and well equipped. Thanks again.. it makes us want to come back to Brooklyn.",-73.9263,40.68583,1
1702581,Great place to stay for a short or long period of time. My stay was stress- free and enjoyable. Easy check in and out. Would definitely recommend to anyone!,-73.98593,40.76757,0
1876811,"Our stay in Dan's appartment was wonderful. The location was absolutely perfect, you can reach every metro line within 5 minutes walk and there are so many coffee's for brunch and restaurants to chose from nearby. The bed was comfortable and if you're two people it's quite spacious for NY standards. As many have written before, it can get noisy at night/early morning, so bring earplugs and a sleeping shade, there's so much beautiful natural light coming in. Communication with Dan was very easy, he responds very quickly and has always a good tip at hand. Highly recomendable! ",-73.98654,40.73671,0
1876811,Dan was a great host!  Very flexible with our travel times and thoughtful about details that made our stay easy and stress-free.  Great location!,-73.98654,40.73671,0
1640995,"Natalie was a great host and excellent communicator. My husband and I stayed at her place for 10 days. On the practical side we loved: quiet apartment building (plus on top floor so no one was living above us)., quiet street, safe area, comfortable bed, good water pressure, plenty of hot water,  and thermostat we could control. Other nice things: mostly newly renovated bathroom, the common room with kitchen in it was sunny all day and because buildings across stress weren't taller than this apartment we had a good view of the skyline, plenty of grocery stores and restaurants to choose from 1 - 4 blocks away and on. Thank you Natalie for our nice stay in NYC!",-73.95532,40.76842,0
1640995,"The apartment is the top floor of a 5- story walk-up, but you get used to the climb, and it makes for a quiet stay (by NYC standards). The location is nice too: a reasonably quiet street, with lots in walking distance.   The apartment is a decent size for NYC, with a fine NYC sized kitchen set up, and a nice bathroom.  A couple nitpicks: The building’s centralized heat would not shut off during my stay, so I had to keep my windows open most of the time to prevent the place from becoming a sauna. And the kitchen equipment is a bit weak if you do a lot of cooking. But those things aren’t that big a deal: I suspect the heat issue is not normal, and I find most Airbnbs to be weak in the kitchen.  Much more important: Natalie is a great host — super helpful and responsive, which more than makes up for any nitpicking like the above.  I would definitely stay here again.",-73.95532,40.76842,0
1945115,"I love everything about this place. Aesthetic design rooms, good location, and great host. I came here for biz trip and had to go to midtown area on weekdays, the transportation is stress-free. There’s starbucks 3 min. from the place so really an easy access to anywhere any-shop.  Host is so nice as well, she’ll help you with everything if there’s anything. I’d love to come back again! Def will be back here.",-73.95725,40.80469,0
1948494,"Vernon and Dawn may be the perfect airbnb hosts. You get a respons after 5 minutes everytime you have a question. The accomodation was just as good as the pictures look like. Only negative was that it was a 30 minutes subway ride to get to manhattan. But suspect you would have to pay 3 times as much for the same standard of accomodation in manhattan.  ",-73.94979,40.63763,0
1948494,"Vernon was very communicative leading up to our stay and provided all of the necessary information before our arrival. While we did meet his wonderful wife, my boyfriend and I were never able to meet Vernon but he did check in on us multiples times via texts while we were there. The studio itself is even more beautiful than pictured. It is very clean and well-furnished and the complimentary drinks and snacks were very much appreciated! While a nearby CVS employee warned us about the neighborhood at night, we never felt unsafe and were out walking at all hours of the day and night. It is roughly a 5-10 minute walk to the Subway (depending on which one you're going to) and roughly a 40 minute ride into Manhattan. It was perfect for our needs and we loved being able to get away from the hustle and bustle of the city every night. There are some great shops and restaurants within walking distance and everyone was friendly. I can't thank Vernon enough for such a hospitable and comfortable stay. The portable fireplace was a lovely (and appreciated) touch for the colder mornings! We would gladly come back as well as recommend it to anyone looking for a place to stay in NYC. ",-73.94979,40.63763,0
