id,name,lat,lng,radius_km,polygon
9535b5d2-8eb9-4665-ad85-c18dc671c30c,Review Warning Zone 582,40.69592,-73.92576,0.05,"[[40.695505, -73.925987], [40.695547, -73.926089], [40.695602, -73.926179], [40.69567, -73.926253], [40.695748, -73.926308], [40.695832, -73.926341], [40.69592, -73.926353], [40.696008, -73.926341], [40.696092, -73.926308], [40.69617, -73.926253], [40.696238, -73.926179], [40.696293, -73.926089], [40.696335, -73.925987], [40.696361, -73.925876], [40.696369, -73.92576], [40.696361, -73.925644], [40.696335, -73.925533], [40.696293, -73.925431], [40.696238, -73.925341], [40.69617, -73.925267], [40.696092, -73.925212], [40.696008, -73.925179], [40.69592, -73.925167], [40.695832, -73.925179], [40.695748, -73.925212], [40.69567, -73.925267], [40.695602, -73.925341], [40.695547, -73.925431], [40.695505, -73.925533], [40.695479, -73.925644], [40.695471, -73.92576], [40.695479, -73.925876]]"
daac4846-3427-4590-b9bc-fc492ff3e5eb,Review Warning Zone 583,40.69644,-73.92897,0.05,"[[40.696025, -73.929197], [40.696067, -73.929299], [40.696122, -73.929389], [40.69619, -73.929463], [40.696268, -73.929518], [40.696352, -73.929551], [40.69644, -73.929563], [40.696528, -73.929551], [40.696612, -73.929518], [40.69669, -73.929463], [40.696758, -73.929389], [40.696813, -73.929299], [40.696855, -73.929197], [40.696881, -73.929086], [40.696889, -73.92897], [40.696881, -73.928854], [40.696855, -73.928743], [40.696813, -73.928641], [40.696758, -73.928551], [40.69669, -73.928477], [40.696612, -73.928422], [40.696528, -73.928389], [40.69644, -73.928377], [40.696352, -73.928389], [40.696268, -73.928422], [40.69619, -73.928477], [40.696122, -73.928551], [40.696067, -73.928641], [40.696025, -73.928743], [40.695999, -73.928854], [40.695991, -73.92897], [40.695999, -73.929086]]"
476c82ea-d3e4-472c-bebb-419d024ce1fe,Review Warning Zone 584,40.69687,-73.93219,0.05,"[[40.696497, -73.932519], [40.696552, -73.932609], [40.69662, -73.932683], [40.696698, -73.932738], [40.696782, -73.932771], [40.69687, -73.932783], [40.696958, -73.932771], [40.697042, -73.932738], [40.69712, -73.932683], [40.697188, -73.932609], [40.697243, -73.932519], [40.697285, -73.932417], [40.697311, -73.932306], [40.697319, -73.93219], [40.697311, -73.932074], [40.697285, -73.931963], [40.697243, -73.931861], [40.697188, -73.931771], [40.69712, -73.931697], [40.697042, -73.931642], [40.696958, -73.931609], [40.69687, -73.931597], [40.696782, -73.931609], [40.696698, -73.931642], [40.69662, -73.931697], [40.696552, -73.931771], [40.696497, -73.931861], [40.696455, -73.931963], [40.696429, -73.932074], [40.696421, -73.93219], [40.696429, -73.932306], [40.696455, -73.932417]]"
a731b185-97c6-4f79-adb3-7bfc24d8c2fe,Review Warning Zone 585,40.698166,-73.930958,0.152,"[[40.697377, -73.930879], [40.697432, -73.930969], [40.6975, -73.931043], [40.697578, -73.931098], [40.697662, -73.931131], [40.69775, -73.931143], [40.697838, -73.931131], [40.697913, -73.931101], [40.697911, -73.93113], [40.697919, -73.931246], [40.697945, -73.931357], [40.697987, -73.931459], [40.698042, -73.931549], [40.698091, -73.931601], [40.698038, -73.931622], [40.69796, -73.931677], [40.697892, -73.931751], [40.697837, -73.931841], [40.697795, -73.931943], [40.697769, -73.932054], [40.697761, -73.93217], [40.697769, -73.932286], [40.697795, -73.932397], [40.697837, -73.932499], [40.697892, -73.932589], [40.69796, -73.932663], [40.698038, -73.932718], [40.698122, -73.932751], [40.69821, -73.932763], [40.698298, -73.932751], [40.698382, -73.932718], [40.69846, -73.932663], [40.698528, -73.932589], [40.698583, -73.932499], [40.698625, -73.932397], [40.698651, -73.932286], [40.698659, -73.93217], [40.698651, -73.932054], [40.698625, -73.931943], [40.698583, -73.931841], [40.698528, -73.931751], [40.698479, -73.931699], [40.698532, -73.931678], [40.69861, -73.931623], [40.698678, -73.931549], [40.698733, -73.931459], [40.698775, -73.931357], [40.698801, -73.931246], [40.698809, -73.93113], [40.698801, -73.931014], [40.698775, -73.930903], [40.698733, -73.930801], [40.698678, -73.930711], [40.69861, -73.930637], [40.698532, -73.930582], [40.698448, -73.930549], [40.69836, -73.930537], [40.698272, -73.930549], [40.698197, -73.930579], [40.698199, -73.93055], [40.698196, -73.930503], [40.698242, -73.930521], [40.69833, -73.930533], [40.698418, -73.930521], [40.698502, -73.930488], [40.69858, -73.930433], [40.698648, -73.930359], [40.698703, -73.930269], [40.698745, -73.930167], [40.698771, -73.930056], [40.698779, -73.92994], [40.698771, -73.929824], [40.698745, -73.929713], [40.698703, -73.929611], [40.698648, -73.929521], [40.69858, -73.929447], [40.698502, -73.929392], [40.698418, -73.929359], [40.69833, -73.929347], [40.698242, -73.929359], [40.698158, -73.929392], [40.69808, -73.929447], [40.698012, -73.929521], [40.697957, -73.929611], [40.697915, -73.929713], [40.697889, -73.929824], [40.697881, -73.92994], [40.697884, -73.929987], [40.697838, -73.929969], [40.69775, -73.929957], [40.697662, -73.929969], [40.697578, -73.930002], [40.6975, -73.930057], [40.697432, -73.930131], [40.697377, -73.930221], [40.697335, -73.930323], [40.697309, -73.930434], [40.697301, -73.93055], [40.697309, -73.930666], [40.697335, -73.930777]]"
4b34241b-8d81-4081-9234-b38159252e7a,Review Warning Zone 586,40.70011,-73.92994,0.05,"[[40.699737, -73.930269], [40.699792, -73.930359], [40.69986, -73.930433], [40.699938, -73.930488], [40.700022, -73.930521], [40.70011, -73.930533], [40.700198, -73.930521], [40.700282, -73.930488], [40.70036, -73.930433], [40.700428, -73.930359], [40.700483, -73.930269], [40.700525, -73.930167], [40.700551, -73.930056], [40.700559, -73.92994], [40.700551, -73.929824], [40.700525, -73.929713], [40.700483, -73.929611], [40.700428, -73.929521], [40.70036, -73.929447], [40.700282, -73.929392], [40.700198, -73.929359], [40.70011, -73.929347], [40.700022, -73.929359], [40.699938, -73.929392], [40.69986, -73.929447], [40.699792, -73.929521], [40.699737, -73.929611], [40.699695, -73.929713], [40.699669, -73.929824], [40.699661, -73.92994], [40.699669, -73.930056], [40.699695, -73.930167]]"
cd89374a-1399-44dc-8aca-511b2d4ee3d0,Review Warning Zone 587,40.70125,-73.92877,0.05,"[[40.700877, -73.929099], [40.700932, -73.929189], [40.701, -73.929263], [40.701078, -73.929318], [40.701162, -73.929351], [40.70125, -73.929363], [40.701338, -73.929351], [40.701422, -73.929318], [40.7015, -73.929263], [40.701568, -73.929189], [40.701623, -73.929099], [40.701665, -73.928997], [40.701691, -73.928886], [40.701699, -73.92877], [40.701691, -73.928654], [40.701665, -73.928543], [40.701623, -73.928441], [40.701568, -73.928351], [40.7015, -73.928277], [40.701422, -73.928222], [40.701338, -73.928189], [40.70125, -73.928177], [40.701162, -73.928189], [40.701078, -73.928222], [40.701, -73.928277], [40.700932, -73.928351], [40.700877, -73.928441], [40.700835, -73.928543], [40.700809, -73.928654], [40.700801, -73.92877], [40.700809, -73.928886], [40.700835, -73.928997]]"
d44b5e32-f487-4726-856f-df45cda5ea98,Review Warning Zone 588,40.702665,-73.926745,0.085,"[[40.702245, -73.926557], [40.702287, -73.926659], [40.702342, -73.926749], [40.702345, -73.926752], [40.702297, -73.926831], [40.702255, -73.926933], [40.702229, -73.927044], [40.702221, -73.92716], [40.702229, -73.927276], [40.702255, -73.927387], [40.702297, -73.927489], [40.702352, -73.927579], [40.70242, -73.927653], [40.702498, -73.927708], [40.702582, -73.927741], [40.70267, -73.927753], [40.702758, -73.927741], [40.702842, -73.927708], [40.70292, -73.927653], [40.702988, -73.927579], [40.703043, -73.927489], [40.703085, -73.927387], [40.703111, -73.927276], [40.703119, -73.92716], [40.703111, -73.927044], [40.703085, -73.926933], [40.703043, -73.926831], [40.702988, -73.926741], [40.702985, -73.926738], [40.703033, -73.926659], [40.703075, -73.926557], [40.703101, -73.926446], [40.703109, -73.92633], [40.703101, -73.926214], [40.703075, -73.926103], [40.703033, -73.926001], [40.702978, -73.925911], [40.70291, -73.925837], [40.702832, -73.925782], [40.702748, -73.925749], [40.70266, -73.925737], [40.702572, -73.925749], [40.702488, -73.925782], [40.70241, -73.925837], [40.702342, -73.925911], [40.702287, -73.926001], [40.702245, -73.926103], [40.702219, -73.926214], [40.702211, -73.92633], [40.702219, -73.926446]]"
91108c53-263e-4b57-9743-9abacd2fe969,Review Warning Zone 589,40.70351,-73.9255,0.05,"[[40.703095, -73.925727], [40.703137, -73.925829], [40.703192, -73.925919], [40.70326, -73.925993], [40.703338, -73.926048], [40.703422, -73.926081], [40.70351, -73.926093], [40.703598, -73.926081], [40.703682, -73.926048], [40.70376, -73.925993], [40.703828, -73.925919], [40.703883, -73.925829], [40.703925, -73.925727], [40.703951, -73.925616], [40.703959, -73.9255], [40.703951, -73.925384], [40.703925, -73.925273], [40.703883, -73.925171], [40.703828, -73.925081], [40.70376, -73.925007], [40.703682, -73.924952], [40.703598, -73.924919], [40.70351, -73.924907], [40.703422, -73.924919], [40.703338, -73.924952], [40.70326, -73.925007], [40.703192, -73.925081], [40.703137, -73.925171], [40.703095, -73.925273], [40.703069, -73.925384], [40.703061, -73.9255], [40.703069, -73.925616]]"
310b07c2-5d6e-4d6b-8b83-39285c9e8641,Review Warning Zone 590,40.70734,-73.92789,0.05,"[[40.706967, -73.928219], [40.707022, -73.928309], [40.70709, -73.928383], [40.707168, -73.928438], [40.707252, -73.928471], [40.70734, -73.928483], [40.707428, -73.928471], [40.707512, -73.928438], [40.70759, -73.928383], [40.707658, -73.928309], [40.707713, -73.928219], [40.707755, -73.928117], [40.707781, -73.928006], [40.707789, -73.92789], [40.707781, -73.927774], [40.707755, -73.927663], [40.707713, -73.927561], [40.707658, -73.927471], [40.70759, -73.927397], [40.707512, -73.927342], [40.707428, -73.927309], [40.70734, -73.927297], [40.707252, -73.927309], [40.707168, -73.927342], [40.70709, -73.927397], [40.707022, -73.927471], [40.706967, -73.927561], [40.706925, -73.927663], [40.706899, -73.927774], [40.706891, -73.92789], [40.706899, -73.928006], [40.706925, -73.928117]]"
523f9da1-c929-4a22-9b3a-3f5146c48a5a,Review Warning Zone 591,40.73843,-73.92769,0.05,"[[40.738057, -73.928019], [40.738112, -73.928109], [40.73818, -73.928183], [40.738258, -73.928238], [40.738342, -73.928271], [40.73843, -73.928283], [40.738518, -73.928271], [40.738602, -73.928238], [40.73868, -73.928183], [40.738748, -73.928109], [40.738803, -73.928019], [40.738845, -73.927917], [40.738871, -73.927806], [40.738879, -73.92769], [40.738871, -73.927574], [40.738845, -73.927463], [40.738803, -73.927361], [40.738748, -73.927271], [40.73868, -73.927197], [40.738602, -73.927142], [40.738518, -73.927109], [40.73843, -73.927097], [40.738342, -73.927109], [40.738258, -73.927142], [40.73818, -73.927197], [40.738112, -73.927271], [40.738057, -73.927361], [40.738015, -73.927463], [40.737989, -73.927574], [40.737981, -73.92769], [40.737989, -73.927806], [40.738015, -73.927917]]"
ac8340b5-17a1-4557-9255-73614c9258bf,Review Warning Zone 592,40.75328,-73.93255,0.05,"[[40.752865, -73.932777], [40.752907, -73.932879], [40.752962, -73.932969], [40.75303, -73.933043], [40.753108, -73.933098], [40.753192, -73.933131], [40.75328, -73.933143], [40.753368, -73.933131], [40.753452, -73.933098], [40.75353, -73.933043], [40.753598, -73.932969], [40.753653, -73.932879], [40.753695, -73.932777], [40.753721, -73.932666], [40.753729, -73.93255], [40.753721, -73.932434], [40.753695, -73.932323], [40.753653, -73.932221], [40.753598, -73.932131], [40.75353, -73.932057], [40.753452, -73.932002], [40.753368, -73.931969], [40.75328, -73.931957], [40.753192, -73.931969], [40.753108, -73.932002], [40.75303, -73.932057], [40.752962, -73.932131], [40.752907, -73.932221], [40.752865, -73.932323], [40.752839, -73.932434], [40.752831, -73.93255], [40.752839, -73.932666]]"
baec99a4-4a05-47f1-b18b-ed7a6ca1146b,Review Warning Zone 593,40.7578,-73.92748,0.05,"[[40.757385, -73.927707], [40.757427, -73.927809], [40.757482, -73.927899], [40.75755, -73.927973], [40.757628, -73.928028], [40.757712, -73.928061], [40.7578, -73.928073], [40.757888, -73.928061], [40.757972, -73.928028], [40.75805, -73.927973], [40.758118, -73.927899], [40.758173, -73.927809], [40.758215, -73.927707], [40.758241, -73.927596], [40.758249, -73.92748], [40.758241, -73.927364], [40.758215, -73.927253], [40.758173, -73.927151], [40.758118, -73.927061], [40.75805, -73.926987], [40.757972, -73.926932], [40.757888, -73.926899], [40.7578, -73.926887], [40.757712, -73.926899], [40.757628, -73.926932], [40.75755, -73.926987], [40.757482, -73.927061], [40.757427, -73.927151], [40.757385, -73.927253], [40.757359, -73.927364], [40.757351, -73.92748], [40.757359, -73.927596]]"
3f9b68da-6122-4052-acd5-5c8cd038b39b,Review Warning Zone 594,40.75976,-73.92899,0.05,"[[40.759345, -73.929217], [40.759387, -73.929319], [40.759442, -73.929409], [40.75951, -73.929483], [40.759588, -73.929538], [40.759672, -73.929571], [40.75976, -73.929583], [40.759848, -73.929571], [40.759932, -73.929538], [40.76001, -73.929483], [40.760078, -73.929409], [40.760133, -73.929319], [40.760175, -73.929217], [40.760201, -73.929106], [40.760209, -73.92899], [40.760201, -73.928874], [40.760175, -73.928763], [40.760133, -73.928661], [40.760078, -73.928571], [40.76001, -73.928497], [40.759932, -73.928442], [40.759848, -73.928409], [40.75976, -73.928397], [40.759672, -73.928409], [40.759588, -73.928442], [40.75951, -73.928497], [40.759442, -73.928571], [40.759387, -73.928661], [40.759345, -73.928763], [40.759319, -73.928874], [40.759311, -73.92899], [40.759319, -73.929106]]"
1fa54668-d23d-484d-9ce6-010a4d462dc3,Review Warning Zone 595,40.76247,-73.92676,0.05,"[[40.762097, -73.927089], [40.762152, -73.927179], [40.76222, -73.927253], [40.762298, -73.927308], [40.762382, -73.927341], [40.76247, -73.927353], [40.762558, -73.927341], [40.762642, -73.927308], [40.76272, -73.927253], [40.762788, -73.927179], [40.762843, -73.927089], [40.762885, -73.926987], [40.762911, -73.926876], [40.762919, -73.92676], [40.762911, -73.926644], [40.762885, -73.926533], [40.762843, -73.926431], [40.762788, -73.926341], [40.76272, -73.926267], [40.762642, -73.926212], [40.762558, -73.926179], [40.76247, -73.926167], [40.762382, -73.926179], [40.762298, -73.926212], [40.76222, -73.926267], [40.762152, -73.926341], [40.762097, -73.926431], [40.762055, -73.926533], [40.762029, -73.926644], [40.762021, -73.92676], [40.762029, -73.926876], [40.762055, -73.926987]]"
b34ea2d7-5ab2-452b-8abf-54f0d9cafa41,Review Warning Zone 596,40.76523,-73.92812,0.05,"[[40.764857, -73.928449], [40.764912, -73.928539], [40.76498, -73.928613], [40.765058, -73.928668], [40.765142, -73.928701], [40.76523, -73.928713], [40.765318, -73.928701], [40.765402, -73.928668], [40.76548, -73.928613], [40.765548, -73.928539], [40.765603, -73.928449], [40.765645, -73.928347], [40.765671, -73.928236], [40.765679, -73.92812], [40.765671, -73.928004], [40.765645, -73.927893], [40.765603, -73.927791], [40.765548, -73.927701], [40.76548, -73.927627], [40.765402, -73.927572], [40.765318, -73.927539], [40.76523, -73.927527], [40.765142, -73.927539], [40.765058, -73.927572], [40.76498, -73.927627], [40.764912, -73.927701], [40.764857, -73.927791], [40.764815, -73.927893], [40.764789, -73.928004], [40.764781, -73.92812], [40.764789, -73.928236], [40.764815, -73.928347]]"
00a1338f-30c7-4a5e-87a3-86aa5c79a056,Review Warning Zone 597,40.76744,-73.92841,0.05,"[[40.767025, -73.928637], [40.767067, -73.928739], [40.767122, -73.928829], [40.76719, -73.928903], [40.767268, -73.928958], [40.767352, -73.928991], [40.76744, -73.929003], [40.767528, -73.928991], [40.767612, -73.928958], [40.76769, -73.928903], [40.767758, -73.928829], [40.767813, -73.928739], [40.767855, -73.928637], [40.767881, -73.928526], [40.767889, -73.92841], [40.767881, -73.928294], [40.767855, -73.928183], [40.767813, -73.928081], [40.767758, -73.927991], [40.76769, -73.927917], [40.767612, -73.927862], [40.767528, -73.927829], [40.76744, -73.927817], [40.767352, -73.927829], [40.767268, -73.927862], [40.76719, -73.927917], [40.767122, -73.927991], [40.767067, -73.928081], [40.767025, -73.928183], [40.766999, -73.928294], [40.766991, -73.92841], [40.766999, -73.928526]]"
5901229b-eb9f-437c-ac96-53021aac871d,Review Warning Zone 598,40.80625,-73.92289,0.05,"[[40.805835, -73.923117], [40.805877, -73.923219], [40.805932, -73.923309], [40.806, -73.923383], [40.806078, -73.923438], [40.806162, -73.923471], [40.80625, -73.923483], [40.806338, -73.923471], [40.806422, -73.923438], [40.8065, -73.923383], [40.806568, -73.923309], [40.806623, -73.923219], [40.806665, -73.923117], [40.806691, -73.923006], [40.806699, -73.92289], [40.806691, -73.922774], [40.806665, -73.922663], [40.806623, -73.922561], [40.806568, -73.922471], [40.8065, -73.922397], [40.806422, -73.922342], [40.806338, -73.922309], [40.80625, -73.922297], [40.806162, -73.922309], [40.806078, -73.922342], [40.806, -73.922397], [40.805932, -73.922471], [40.805877, -73.922561], [40.805835, -73.922663], [40.805809, -73.922774], [40.805801, -73.92289], [40.805809, -73.923006]]"
c2b67d98-9af2-439b-b3d3-bcf0a1ae6a2a,Review Warning Zone 599,40.80656,-73.928,0.05,"[[40.806145, -73.928227], [40.806187, -73.928329], [40.806242, -73.928419], [40.80631, -73.928493], [40.806388, -73.928548], [40.806472, -73.928581], [40.80656, -73.928593], [40.806648, -73.928581], [40.806732, -73.928548], [40.80681, -73.928493], [40.806878, -73.928419], [40.806933, -73.928329], [40.806975, -73.928227], [40.807001, -73.928116], [40.807009, -73.928], [40.807001, -73.927884], [40.806975, -73.927773], [40.806933, -73.927671], [40.806878, -73.927581], [40.80681, -73.927507], [40.806732, -73.927452], [40.806648, -73.927419], [40.80656, -73.927407], [40.806472, -73.927419], [40.806388, -73.927452], [40.80631, -73.927507], [40.806242, -73.927581], [40.806187, -73.927671], [40.806145, -73.927773], [40.806119, -73.927884], [40.806111, -73.928], [40.806119, -73.928116]]"
e52cc937-f69e-48c1-a5f4-28f2faf40986,Review Warning Zone 600,40.80831,-73.93044,0.05,"[[40.807937, -73.930769], [40.807992, -73.930859], [40.80806, -73.930933], [40.808138, -73.930988], [40.808222, -73.931021], [40.80831, -73.931033], [40.808398, -73.931021], [40.808482, -73.930988], [40.80856, -73.930933], [40.808628, -73.930859], [40.808683, -73.930769], [40.808725, -73.930667], [40.808751, -73.930556], [40.808759, -73.93044], [40.808751, -73.930324], [40.808725, -73.930213], [40.808683, -73.930111], [40.808628, -73.930021], [40.80856, -73.929947], [40.808482, -73.929892], [40.808398, -73.929859], [40.80831, -73.929847], [40.808222, -73.929859], [40.808138, -73.929892], [40.80806, -73.929947], [40.807992, -73.930021], [40.807937, -73.930111], [40.807895, -73.930213], [40.807869, -73.930324], [40.807861, -73.93044], [40.807869, -73.930556], [40.807895, -73.930667]]"
97130ced-ab3c-42eb-89ae-ac091d7bfefd,Review Warning Zone 601,40.80843,-73.931895,0.057,"[[40.807997, -73.932229], [40.808052, -73.932319], [40.80812, -73.932393], [40.808198, -73.932448], [40.808282, -73.932481], [40.80837, -73.932493], [40.808458, -73.932481], [40.808463, -73.932479], [40.80849, -73.932483], [40.808578, -73.932471], [40.808662, -73.932438], [40.80874, -73.932383], [40.808808, -73.932309], [40.808863, -73.932219], [40.808905, -73.932117], [40.808931, -73.932006], [40.808939, -73.93189], [40.808931, -73.931774], [40.808905, -73.931663], [40.808863, -73.931561], [40.808808, -73.931471], [40.80874, -73.931397], [40.808662, -73.931342], [40.808578, -73.931309], [40.80849, -73.931297], [40.808402, -73.931309], [40.808397, -73.931311], [40.80837, -73.931307], [40.808282, -73.931319], [40.808198, -73.931352], [40.80812, -73.931407], [40.808052, -73.931481], [40.807997, -73.931571], [40.807955, -73.931673], [40.807929, -73.931784], [40.807921, -73.9319], [40.807929, -73.932016], [40.807955, -73.932127]]"
852697b4-5acf-4c35-a5e7-e5ba62781765,Review Warning Zone 602,40.80912,-73.93095,0.05,"[[40.808747, -73.931279], [40.808802, -73.931369], [40.80887, -73.931443], [40.808948, -73.931498], [40.809032, -73.931531], [40.80912, -73.931543], [40.809208, -73.931531], [40.809292, -73.931498], [40.80937, -73.931443], [40.809438, -73.931369], [40.809493, -73.931279], [40.809535, -73.931177], [40.809561, -73.931066], [40.809569, -73.93095], [40.809561, -73.930834], [40.809535, -73.930723], [40.809493, -73.930621], [40.809438, -73.930531], [40.80937, -73.930457], [40.809292, -73.930402], [40.809208, -73.930369], [40.80912, -73.930357], [40.809032, -73.930369], [40.808948, -73.930402], [40.80887, -73.930457], [40.808802, -73.930531], [40.808747, -73.930621], [40.808705, -73.930723], [40.808679, -73.930834], [40.808671, -73.93095], [40.808679, -73.931066], [40.808705, -73.931177]]"
142295a2-a722-445f-89d4-76796932a48f,Review Warning Zone 603,40.810027,-73.930922,0.119,"[[40.809739, -73.932194], [40.809816, -73.932249], [40.809901, -73.932283], [40.809988, -73.932294], [40.810076, -73.932283], [40.81016, -73.932249], [40.810238, -73.932194], [40.810306, -73.93212], [40.810362, -73.932031], [40.810403, -73.931928], [40.810429, -73.931817], [40.810438, -73.931701], [40.81043, -73.931603], [40.810463, -73.931549], [40.810505, -73.931447], [40.810531, -73.931336], [40.810539, -73.93122], [40.810531, -73.931104], [40.810505, -73.930993], [40.810463, -73.930891], [40.810408, -73.930801], [40.81034, -73.930727], [40.810262, -73.930672], [40.810188, -73.930643], [40.81026, -73.930593], [40.810328, -73.930519], [40.810383, -73.930429], [40.810425, -73.930327], [40.810451, -73.930216], [40.810459, -73.9301], [40.810451, -73.929984], [40.810425, -73.929873], [40.810383, -73.929771], [40.810328, -73.929681], [40.81026, -73.929607], [40.810182, -73.929552], [40.810098, -73.929519], [40.81001, -73.929507], [40.809922, -73.929519], [40.809838, -73.929552], [40.80976, -73.929607], [40.809692, -73.929681], [40.809637, -73.929771], [40.809595, -73.929873], [40.809569, -73.929984], [40.809561, -73.9301], [40.809569, -73.930216], [40.809595, -73.930327], [40.809637, -73.930429], [40.809692, -73.930519], [40.80976, -73.930593], [40.809838, -73.930648], [40.809912, -73.930677], [40.80984, -73.930727], [40.809772, -73.930801], [40.809717, -73.930891], [40.809675, -73.930993], [40.809649, -73.931104], [40.809641, -73.93122], [40.809648, -73.931318], [40.809615, -73.931372], [40.809573, -73.931474], [40.809548, -73.931586], [40.809539, -73.931701], [40.809548, -73.931817], [40.809573, -73.931928], [40.809615, -73.932031], [40.809671, -73.93212]]"
0993b962-80df-49d2-a36a-5881eceb3e04,Review Warning Zone 604,40.81149,-73.92376,0.05,"[[40.811117, -73.924089], [40.811172, -73.924179], [40.81124, -73.924253], [40.811318, -73.924308], [40.811402, -73.924341], [40.81149, -73.924353], [40.811578, -73.924341], [40.811662, -73.924308], [40.81174, -73.924253], [40.811808, -73.924179], [40.811863, -73.924089], [40.811905, -73.923987], [40.811931, -73.923876], [40.811939, -73.92376], [40.811931, -73.923644], [40.811905, -73.923533], [40.811863, -73.923431], [40.811808, -73.923341], [40.81174, -73.923267], [40.811662, -73.923212], [40.811578, -73.923179], [40.81149, -73.923167], [40.811402, -73.923179], [40.811318, -73.923212], [40.81124, -73.923267], [40.811172, -73.923341], [40.811117, -73.923431], [40.811075, -73.923533], [40.811049, -73.923644], [40.811041, -73.92376], [40.811049, -73.923876], [40.811075, -73.923987]]"
a89530c7-3391-480e-a6d6-1f379f7b1c69,Review Warning Zone 605,40.81611,-73.92491,0.05,"[[40.815695, -73.925137], [40.815737, -73.925239], [40.815792, -73.925329], [40.81586, -73.925403], [40.815938, -73.925458], [40.816022, -73.925491], [40.81611, -73.925503], [40.816198, -73.925491], [40.816282, -73.925458], [40.81636, -73.925403], [40.816428, -73.925329], [40.816483, -73.925239], [40.816525, -73.925137], [40.816551, -73.925026], [40.816559, -73.92491], [40.816551, -73.924794], [40.816525, -73.924683], [40.816483, -73.924581], [40.816428, -73.924491], [40.81636, -73.924417], [40.816282, -73.924362], [40.816198, -73.924329], [40.81611, -73.924317], [40.816022, -73.924329], [40.815938, -73.924362], [40.81586, -73.924417], [40.815792, -73.924491], [40.815737, -73.924581], [40.815695, -73.924683], [40.815669, -73.924794], [40.815661, -73.92491], [40.815669, -73.925026]]"
d4a845b4-dfe8-4bf3-be1d-e92532c7bc76,Review Warning Zone 606,40.819703,-73.928669,0.104,"[[40.819015, -73.929337], [40.819057, -73.929439], [40.819112, -73.929529], [40.81918, -73.929603], [40.819258, -73.929658], [40.819342, -73.929691], [40.81943, -73.929703], [40.819518, -73.929691], [40.81954, -73.929682], [40.819562, -73.929691], [40.81965, -73.929703], [40.819738, -73.929691], [40.819822, -73.929658], [40.8199, -73.929603], [40.819968, -73.929529], [40.820023, -73.929439], [40.820065, -73.929337], [40.820091, -73.929226], [40.820099, -73.92911], [40.820091, -73.928994], [40.820065, -73.928883], [40.820023, -73.928781], [40.819968, -73.928691], [40.819956, -73.928678], [40.820008, -73.928671], [40.820092, -73.928638], [40.82017, -73.928583], [40.820238, -73.928509], [40.820293, -73.928419], [40.820335, -73.928317], [40.820361, -73.928206], [40.820369, -73.92809], [40.820361, -73.927974], [40.820335, -73.927863], [40.820293, -73.927761], [40.820238, -73.927671], [40.82017, -73.927597], [40.820092, -73.927542], [40.820008, -73.927509], [40.81992, -73.927497], [40.819832, -73.927509], [40.819748, -73.927542], [40.81967, -73.927597], [40.819602, -73.927671], [40.819547, -73.927761], [40.819505, -73.927863], [40.819479, -73.927974], [40.819471, -73.92809], [40.819479, -73.928206], [40.819505, -73.928317], [40.819547, -73.928419], [40.819602, -73.928509], [40.819614, -73.928522], [40.819562, -73.928529], [40.81954, -73.928538], [40.819518, -73.928529], [40.81943, -73.928517], [40.819342, -73.928529], [40.819258, -73.928562], [40.81918, -73.928617], [40.819112, -73.928691], [40.819057, -73.928781], [40.819015, -73.928883], [40.818989, -73.928994], [40.818981, -73.92911], [40.818989, -73.929226]]"
c702d991-a22b-4350-80e7-2f37f8b509a3,Review Warning Zone 607,40.82124,-73.92913,0.05,"[[40.820867, -73.929459], [40.820922, -73.929549], [40.82099, -73.929623], [40.821068, -73.929678], [40.821152, -73.929711], [40.82124, -73.929723], [40.821328, -73.929711], [40.821412, -73.929678], [40.82149, -73.929623], [40.821558, -73.929549], [40.821613, -73.929459], [40.821655, -73.929357], [40.821681, -73.929246], [40.821689, -73.92913], [40.821681, -73.929014], [40.821655, -73.928903], [40.821613, -73.928801], [40.821558, -73.928711], [40.82149, -73.928637], [40.821412, -73.928582], [40.821328, -73.928549], [40.82124, -73.928537], [40.821152, -73.928549], [40.821068, -73.928582], [40.82099, -73.928637], [40.820922, -73.928711], [40.820867, -73.928801], [40.820825, -73.928903], [40.820799, -73.929014], [40.820791, -73.92913], [40.820799, -73.929246], [40.820825, -73.929357]]"
