date,year,hour,lat,lon,precinct,borough,offense_desc,law_category,premise_type
2023-04-13,2023.0,0.0,40.763151,-73.966472,19,MANHATTAN,THEFT-FRAUD,FELONY,RESIDENCE - APT. HOUSE
2022-12-21,2022.0,9.0,40.694389,-73.987196,84,BROOKLYN,MISCELLANEOUS PENAL LAW,FELONY,COMMERCIAL BUILDING
2022-02-16,2022.0,9.0,40.760733,-73.766148,111,QUEENS,GRAND LARCENY,FELONY,BANK
2023-03-19,2023.0,2.0,40.678147,-73.773522,113,QUEENS,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2022-11-06,2022.0,0.0,40.768311,-73.957182,19,MANHATTAN,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2023-12-05,2023.0,8.0,40.760188,-73.790649,111,QUEENS,THEFT-FRAUD,FELONY,RESIDENCE-HOUSE
2023-10-01,2023.0,12.0,40.761429,-73.999735,10,MANHATTAN,GRAND LARCENY OF MOTOR VEHICLE,FELONY,STREET
2023-12-21,2023.0,0.0,40.708778,-73.793504,103,QUEENS,THEFT-FRAUD,FELONY,RESIDENCE-HOUSE
2022-12-18,2022.0,0.0,40.699336,-73.784136,103,QUEENS,THEFT-FRAUD,FELONY,RESIDENCE-HOUSE
2023-07-21,2023.0,12.0,40.710481,-73.815854,107,QUEENS,THEFT-FRAUD,FELONY,RESIDENCE-HOUSE
2022-01-07,2022.0,9.0,40.847914,-73.909991,46,BRONX,THEFT-FRAUD,FELONY,RESIDENCE - APT. HOUSE
2022-01-01,2022.0,8.0,40.58092,-73.971485,60,BROOKLYN,THEFT-FRAUD,FELONY,RESIDENCE - APT. HOUSE
2023-02-06,2023.0,15.0,40.72264099648,-73.85154182168,112,QUEENS,SEX CRIMES,MISDEMEANOR,OTHER
2023-11-01,2023.0,0.0,40.73720309857,-73.98327259815,13,MANHATTAN,SEX CRIMES,MISDEMEANOR,HOTEL/MOTEL
2023-11-03,2023.0,9.0,40.757845,-73.961799,17,MANHATTAN,PETIT LARCENY,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-10-23,2023.0,0.0,40.759532,-73.905004,114,QUEENS,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2022-06-01,2022.0,9.0,40.67135982034,-73.88181102317,75,BROOKLYN,SEX CRIMES,FELONY,RESIDENCE-HOUSE
2023-11-25,2023.0,16.0,40.739507,-73.906434,108,QUEENS,HARRASSMENT 2,VIOLATION,RESIDENCE - APT. HOUSE
2023-01-22,2023.0,15.0,40.772561,-73.989768,20,MANHATTAN,HARRASSMENT 2,VIOLATION,RESIDENCE - APT. HOUSE
2022-03-31,2022.0,0.0,40.74491,-73.983985,14,MANHATTAN,GRAND LARCENY,FELONY,COMMERCIAL BUILDING
2018-05-01,2018.0,0.0,40.817208,-73.944178,32,MANHATTAN,OFFENSES RELATED TO CHILDREN,MISDEMEANOR,RESIDENCE - APT. HOUSE
2022-05-18,2022.0,16.0,40.759308,-73.96529308,17,MANHATTAN,FORGERY,FELONY,STREET
2022-03-01,2022.0,0.0,40.734479,-73.86472,110,QUEENS,GRAND LARCENY,FELONY,COMMERCIAL BUILDING
2023-10-24,2023.0,20.0,40.896484,-73.86463,47,BRONX,PETIT LARCENY,MISDEMEANOR,STREET
2023-04-27,2023.0,10.0,40.73779438,-73.97474412,13,MANHATTAN,FORGERY,FELONY,STREET
2023-01-01,2023.0,12.0,40.86947047705,-73.87986080373,52,BRONX,SEX CRIMES,MISDEMEANOR,RESIDENCE - APT. HOUSE
