latitude,longitude,crime_count
40.56160977,-74.11760754,1
40.561659,-74.172592,1
40.561727,-74.157068,1
40.561804,-74.115121,1
40.561827,-74.115759,3
40.561844,-74.156131,1
40.561977,-74.122675,1
40.562002,-74.103368,1
40.562003,-74.111877,5
40.56206578,-74.1807242,1
40.562067,-74.113281,3
40.562147,-74.119491,1
40.56216,-74.185201,3
40.562163,-74.174358,1
40.56221903,-74.12547606,1
40.562313,-74.147164,1
40.562333,-74.184008,1
40.5624981,-74.15741081,1
40.56249810311,-74.15741081999,1
40.56254636,-74.11149083,1
40.562577,-74.103942,1
40.562624,-74.115642,2
40.56263938827,-74.19258820804,1
40.562651,-74.12499,1
40.562691,-74.187027,2
40.562733,-74.146482,1
40.562737,-74.099201,1
40.5627407,-74.11754475,1
40.562828,-74.18369,3
40.562997,-74.154686,1
40.563073,-74.139603,1
40.563087,-74.156548,2
40.563123,-74.100348,2
40.56316587,-74.11509813,1
40.563318,-74.189971,2
40.563319,-74.098678,1
40.563337,-74.119464,1
40.563341,-74.178723,2
40.563429,-74.110815,5
40.56345219,-74.16974713,1
40.563458,-74.100056,1
40.56347772,-74.09853568,1
40.56350378,-74.13264426,1
40.563523,-74.126547,1
40.563608,-74.179897,3
40.56377382,-74.15585181,1
40.563827,-74.15111,1
40.563856,-73.914176,1
40.563883,-74.108301,1
40.56391668,-74.11636271,8
40.56391668336,-74.11636271458,1
40.564004,-74.140759,2
40.564021,-74.13219,6
40.56405626,-74.18727279,1
40.56430965,-74.11859126,2
40.56430983,-74.1101405,3
40.564317,-74.183181,1
40.564326,-74.129457,1
40.564331,-74.186274,1
40.564361,-74.115914,20
40.56441811,-74.11721298,1
40.56444366,-74.12675434,1
40.56448309,-74.09763018,1
40.56453962,-74.13173573,1
40.56453962122,-74.13173573806,1
40.564602,-74.137172,1
40.564621,-74.099014,1
40.56465,-74.13207,1
40.564674,-74.106414,1
40.56470666,-74.12720833,1
40.564733,-74.152589,1
40.5648069,-74.11546447,4
40.564885,-74.128668,4
40.56492231,-74.11804167,1
40.565056,-74.184396,2
40.565098,-74.109516,2
40.565104,-74.151215,1
40.565138,-74.1184,1
40.56523773,-74.18139503,1
40.56523773457,-74.18139503547,1
40.565243,-74.138263,1
40.56525514,-74.13008872,3
40.56536741,-74.11490037,2
40.56540472,-74.18340383,1
40.565406,-74.111948,3
40.5654647,-74.10798289,1
40.565483,-74.182382,3
40.565657,-74.114602,4
40.565661,-74.135598,1
40.565675,-74.108438,1
40.56588379,-74.10889417,2
40.565998,-74.150459,1
40.56601471,-74.10078534,1
40.566057,-74.102636,2
40.566079,-74.152231,1
40.566129,-74.103961,2
40.5662,-74.101168,1
40.566222,-74.114033,19
40.566475,-74.12974,1
40.56649666,-74.11376135,6
40.56649666449,-74.11376135337,1
40.566517,-74.101819,3
40.566518,-74.104747,1
40.566624,-74.116499,1
40.566793,-74.113458,17
40.56686,-74.106728,1
40.566996,-73.870265,2
40.567008,-74.114722,1
40.567234,-73.889542,1
40.567241,-74.119305,1
40.567333,-74.108788,2
40.567358,-74.112884,54
40.567379,-74.120293,1
40.56756912,-73.88275629,1
40.567579,-74.114165,1
40.56762865,-74.1126115,2
40.56762865845,-74.11261150242,1
40.567689,-74.10427,1
40.567921,-74.112323,5
40.56796649,-74.12309331,1
40.56798702276,-74.11657136723,1
40.568015,-74.126379,1
40.568066,-74.105071,1
40.56810374,-74.11514623,1
40.568227,-74.128539,1
40.56869166,-74.11461094,1
40.56877897366,-74.10660609259,1
40.568834,-74.135079,1
40.56889312,-74.09204319,1
40.568898,-74.093415,1
40.56891397,-74.15033156,1
40.56894993253,-74.12489841381,1
40.569057,-74.111184,19
40.569324,-73.864337,4
40.5694041,-73.86413334,1
40.56946273,-73.85814741,1
40.56954,-73.863653,1
40.56962,-74.108185,25
40.569633,-74.110598,1
40.569678,-74.094878,1
40.56977563,-74.09367495,1
40.56992869,-74.09106918,2
40.570093,-74.135885,1
40.57017577,-74.0944098,1
40.570191,-74.151172,2
40.570191,-74.110036,24
40.570355,-74.090674,1
40.570412,-74.133173,1
40.570459,-74.111401,2
40.57046,-74.138973,1
40.5704668,-74.10976191,25
40.57046680282,-74.10976191426,3
40.570697,-74.093922,1
40.570754,-74.109473,13
40.570766,-74.10866,1
40.5707802,-74.09027845,4
40.57078020628,-74.09027845658,1
40.57083562,-74.16982709,3
40.570855,-74.097088,1
40.570976,-74.110705,6
40.5710241,-73.86003383,1
40.57102961,-74.11246605,1
40.57104101,-74.10918333,1
40.571053,-74.145846,1
40.571118,-74.133287,1
40.571217,-73.861127,2
40.57123356,-74.13229606,1
40.57129904,-74.14403778,1
40.571314,-74.108909,1
40.57133643,-74.12872915,1
40.571433,-74.126161,1
40.571464,-74.091543,3
40.571558,-73.865376,1
40.571599,-74.113532,1
40.5716115,-74.09417066,1
40.57162577,-74.11191993,5
40.571641,-74.09304,1
