date,year,hour,lat,lon,precinct,borough,offense_desc,law_category,premise_type
2023-05-14,2023,10.0,40.67970059,-73.77604735,113,QUEENS,DANGEROUS WEAPONS,MISDEMEANOR,AIRPORT TERMINAL
2023-05-14,2023,0.0,40.75940559,-73.98510289,18,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,3.0,40.766722,-73.912691,114,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,BAR/NIGHT CLUB
2023-05-14,2023,8.0,40.81039618,-73.92531074,40,BRONX,ROBBERY,FELONY,BRIDGE
2023-05-14,2023,1.0,40.752588,-73.989468,14,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,BAR/NIGHT CLUB
2023-05-13,2023,15.0,40.719328,-73.749517,105,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2023-05-13,2023,16.0,40.763275,-73.97164,18,MANHATTAN,GRAND LARCENY,FELONY,CLOTHING/BOUTIQUE
2023-05-14,2023,5.0,40.750012,-73.991337,14,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,23.0,40.744319,-73.999194,10,MANHATTAN,ROBBERY,FELONY,SMALL MERCHANT
2023-05-14,2023,21.0,40.744751,-73.978833,17,MANHATTAN,ROBBERY,FELONY,CHAIN STORE
2023-05-14,2023,11.0,40.712349,-73.997877,5,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,1.0,40.821173,-73.912369,40,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,23.0,40.65766426631,-73.89704344797,75,BROOKLYN,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,18.0,40.830717,-73.867048,43,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,12.0,40.75062132,-73.81911436,109,QUEENS,GRAND LARCENY,FELONY,BUS STOP
2023-05-14,2023,13.0,40.756184,-73.986256,14,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,CLOTHING/BOUTIQUE
2023-05-13,2023,23.0,40.806195,-73.916003,40,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,3.0,40.75017673,-73.93984237,108,QUEENS,GRAND LARCENY,FELONY,TRANSIT - NYC SUBWAY
2023-05-14,2023,16.0,40.81076448,-73.95259015,28,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,22.0,40.71022031,-74.00774423,1,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,TRANSIT - NYC SUBWAY
2023-05-14,2023,20.0,40.718186,-73.817387,107,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,GROCERY/BODEGA
2023-05-14,2023,2.0,40.810665,-73.956388,26,MANHATTAN,FELONY ASSAULT,FELONY,STREET
2023-05-13,2023,8.0,40.680001,-73.932948,81,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,1.0,40.856485,-73.93726,34,MANHATTAN,DANGEROUS WEAPONS,FELONY,STREET
2023-05-13,2023,19.0,40.861852,-73.892312,52,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,FAST FOOD
2023-05-14,2023,4.0,40.81867,-73.915687,40,BRONX,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,22.0,40.764456,-73.91619,114,QUEENS,HARRASSMENT 2,VIOLATION,RESTAURANT/DINER
2023-05-14,2023,14.0,40.58061098,-73.98564317,60,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,BUS (NYC TRANSIT)
2023-05-14,2023,19.0,40.634852,-74.084938,120,STATEN ISLAND,ROBBERY,FELONY,STREET
2023-05-14,2023,4.0,40.76244978,-73.91948265,114,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-13,2023,22.0,40.744351,-73.867756,110,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,14.0,40.74579673,-73.98228014,14,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,5.0,40.74915777,-73.86942584,115,QUEENS,FELONY ASSAULT,FELONY,TRANSIT - NYC SUBWAY
2023-05-13,2023,15.0,40.727719,-73.983757,9,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,RESTAURANT/DINER
2023-05-13,2023,16.0,40.76414,-73.986612,18,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,BAR/NIGHT CLUB
2023-05-14,2023,4.0,40.81867,-73.915687,40,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,5.0,40.745634,-73.888969,110,QUEENS,ROBBERY,FELONY,GROCERY/BODEGA
2023-05-14,2023,3.0,40.628147,-74.008236,68,BROOKLYN,GRAND LARCENY,FELONY,STREET
2023-05-14,2023,6.0,40.782948,-73.950969,19,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-05-13,2023,18.0,40.585654,-73.985129,60,BROOKLYN,GRAND LARCENY,FELONY,STREET
2023-05-14,2023,0.0,40.838955,-73.863746,43,BRONX,ROBBERY,FELONY,STREET
2023-05-14,2023,20.0,40.824824,-73.951624,30,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2023-05-12,2023,15.0,40.862368,-73.896509,52,BRONX,HARRASSMENT 2,VIOLATION,STREET
2023-05-13,2023,3.0,40.64725,-73.955694,70,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2023-05-13,2023,21.0,40.79148381,-73.81485743,109,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,23.0,40.76231580042,-73.82744800186,109,QUEENS,SEX CRIMES,MISDEMEANOR,STREET
2023-05-14,2023,14.0,40.84803888,-73.93285021,34,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,20.0,40.71736,-74.015095,1,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,5.0,40.74915777,-73.86942584,115,QUEENS,FELONY ASSAULT,FELONY,TRANSIT - NYC SUBWAY
2023-05-14,2023,11.0,40.759861,-73.828967,109,QUEENS,GRAND LARCENY,FELONY,SMALL MERCHANT
2023-05-14,2023,13.0,40.68602695,-73.82505149,106,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,3.0,40.72425627848,-73.98484378059,9,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-05-14,2023,13.0,40.692689,-73.927659,83,BROOKLYN,ROBBERY,FELONY,STREET
2023-05-13,2023,4.0,40.746638,-73.991937,13,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-05-14,2023,2.0,40.652814,-73.96252,70,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-04-30,2023,16.0,40.77381,-73.956174,19,MANHATTAN,GRAND LARCENY,FELONY,ATM
2023-05-14,2023,10.0,40.828117,-73.871285,43,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,23.0,40.665306,-73.93284,71,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-13,2023,15.0,40.7736,-73.991294,20,MANHATTAN,HARRASSMENT 2,VIOLATION,PARK/PLAYGROUND
2023-05-14,2023,0.0,40.67449568653,-73.9305713256,77,BROOKLYN,RAPE,FELONY,PUBLIC BUILDING
2023-05-14,2023,20.0,40.670218,-73.958132,71,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,GROCERY/BODEGA
2023-05-14,2023,20.0,40.852682,-73.904879,46,BRONX,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,1.0,40.7263924,-73.99179568,9,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-13,2023,2.0,40.713859,-73.830768,102,QUEENS,GRAND LARCENY,FELONY,PUBLIC BUILDING
2023-05-14,2023,23.0,40.7877602,-73.83735119,109,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,2.0,40.73952669,-73.92510728,108,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,19.0,40.754191,-73.832962,109,QUEENS,ROBBERY,FELONY,STREET
2023-05-14,2023,13.0,40.82244155,-73.90198774,42,BRONX,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,1.0,40.877953,-73.886705,52,BRONX,DANGEROUS WEAPONS,FELONY,STREET
2023-05-14,2023,21.0,40.72365033,-73.99102396,9,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,TRANSIT - NYC SUBWAY
2023-05-12,2023,4.0,40.724271,-73.996626,5,MANHATTAN,ROBBERY,FELONY,STREET
2023-05-14,2023,14.0,40.762539,-73.967957,19,MANHATTAN,GRAND LARCENY,FELONY,CHAIN STORE
2023-05-13,2023,22.0,40.69932415739,-73.83157088767,102,QUEENS,SEX CRIMES,FELONY,PARK/PLAYGROUND
2023-05-14,2023,21.0,40.7628,-73.962745,19,MANHATTAN,ROBBERY,FELONY,DRUG STORE
2023-05-14,2023,6.0,40.712552,-73.991187,7,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,12.0,40.828228,-73.906663,42,BRONX,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,4.0,40.811938,-73.957318,26,MANHATTAN,DANGEROUS WEAPONS,MISDEMEANOR,FOOD SUPERMARKET
2023-03-19,2023,12.0,40.897773,-73.846478,47,BRONX,GRAND LARCENY,FELONY,STREET
2023-05-14,2023,12.0,40.612712,-74.103037,120,STATEN ISLAND,ROBBERY,FELONY,STREET
2023-05-14,2023,9.0,40.71271429,-73.96055953,90,BROOKLYN,GRAND LARCENY,FELONY,STREET
2023-05-14,2023,6.0,40.844809,-73.908918,44,BRONX,FELONY ASSAULT,FELONY,STREET
2023-05-13,2023,20.0,40.803226,-73.934696,25,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-05-13,2023,23.0,40.7557328,-73.90434904,114,QUEENS,GRAND LARCENY,FELONY,STREET
2023-05-13,2023,20.0,40.82340248,-73.88178524,43,BRONX,GRAND LARCENY,FELONY,STREET
2023-05-14,2023,19.0,40.716634,-73.839921,112,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,2.0,40.68303923,-73.96477753,88,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,TRANSIT - NYC SUBWAY
2023-05-14,2023,4.0,40.673053,-73.879107,75,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,13.0,40.68024,-73.841483,106,QUEENS,GRAND LARCENY,FELONY,STREET
2023-05-14,2023,21.0,40.75723226,-73.98979219,14,MANHATTAN,ROBBERY,FELONY,TRANSIT - NYC SUBWAY
2023-05-14,2023,1.0,40.75672044,-73.91421245,114,QUEENS,GRAND LARCENY,FELONY,TRANSIT - NYC SUBWAY
2023-05-14,2023,9.0,40.708877,-73.859436,112,QUEENS,FELONY ASSAULT,FELONY,CHAIN STORE
2023-05-14,2023,6.0,40.804715,-73.938227,25,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-05-13,2023,19.0,40.829956,-73.936699,32,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-05-14,2023,1.0,40.702045,-73.919699,83,BROOKLYN,GRAND LARCENY,FELONY,BAR/NIGHT CLUB
2023-05-14,2023,14.0,40.75906575,-73.91228548,114,QUEENS,GRAND LARCENY,FELONY,STREET
2023-05-14,2023,5.0,40.7491025,-73.99200582,14,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,22.0,40.81818,-73.888908,41,BRONX,DANGEROUS WEAPONS,FELONY,STREET
2023-05-14,2023,1.0,40.67549122,-73.93884262,77,BROOKLYN,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,15.0,40.82126292,-73.94607922,32,MANHATTAN,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,22.0,40.68376454,-73.97875956,84,BROOKLYN,HARRASSMENT 2,VIOLATION,TRANSIT - NYC SUBWAY
2023-05-14,2023,19.0,40.751184,-73.862377,115,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-13,2023,21.0,40.789341,-73.947351,23,MANHATTAN,ROBBERY,FELONY,PARK/PLAYGROUND
2023-05-14,2023,19.0,40.66031808,-73.91321188,73,BROOKLYN,DANGEROUS WEAPONS,FELONY,STREET
2023-05-14,2023,18.0,40.654092,-73.864733,75,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2023-05-13,2023,9.0,40.715638,-73.996442,5,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,15.0,40.84022585,-73.91768268,44,BRONX,GRAND LARCENY,FELONY,TRANSIT - NYC SUBWAY
2023-05-14,2023,21.0,40.680563,-73.856293,102,QUEENS,ROBBERY,FELONY,STREET
2023-05-14,2023,19.0,40.830329,-73.89183,42,BRONX,ROBBERY,FELONY,RESTAURANT/DINER
2023-04-30,2023,17.0,40.752425,-73.91494,114,QUEENS,HARRASSMENT 2,VIOLATION,PARKING LOT/GARAGE (PUBLIC)
2023-05-14,2023,7.0,40.844774,-73.888668,48,BRONX,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,7.0,40.88288165,-73.86319257,47,BRONX,ROBBERY,FELONY,STREET
2023-05-14,2023,11.0,40.679236,-73.886871,75,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,2.0,40.7442824,-73.86177741,110,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,PARK/PLAYGROUND
2023-05-12,2023,20.0,40.638594,-73.993499,66,BROOKLYN,GRAND LARCENY,FELONY,STREET
2023-05-14,2023,13.0,40.6802132,-73.9462762,79,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2023-05-13,2023,21.0,40.86187115,-73.89177083,52,BRONX,HARRASSMENT 2,VIOLATION,FAST FOOD
2023-05-14,2023,15.0,40.758225,-73.977428,18,MANHATTAN,GRAND LARCENY,FELONY,DEPARTMENT STORE
2023-05-14,2023,14.0,40.809573,-73.949746,28,MANHATTAN,ROBBERY,FELONY,CLOTHING/BOUTIQUE
2023-05-14,2023,20.0,40.721176,-73.979419,9,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,4.0,40.70247387,-73.79992086,103,QUEENS,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,4.0,40.689213,-73.798555,103,QUEENS,GRAND LARCENY,FELONY,STREET
2023-05-14,2023,6.0,40.74681219,-73.89175204,110,QUEENS,FELONY ASSAULT,FELONY,TRANSIT - NYC SUBWAY
2023-05-09,2023,21.0,40.72365033,-73.99102396,9,MANHATTAN,ROBBERY,FELONY,TRANSIT - NYC SUBWAY
2023-05-14,2023,22.0,40.610234,-73.999169,62,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,20.0,40.717865,-73.934996,94,BROOKLYN,GRAND LARCENY,FELONY,STREET
2023-05-14,2023,22.0,40.68376454,-73.97875956,84,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,TRANSIT - NYC SUBWAY
2023-05-14,2023,15.0,40.728375,-73.814941,107,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,6.0,40.65735862,-73.89297123,75,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,4.0,40.81867,-73.915687,40,BRONX,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,21.0,40.88830290854,-73.85680883938,47,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,0.0,40.700148,-73.912188,83,BROOKLYN,GRAND LARCENY,FELONY,STREET
2023-05-14,2023,4.0,40.814322,-73.94442,32,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,22.0,40.729077,-73.988801,9,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-05-09,2023,17.0,40.57286043,-74.09411483,122,STATEN ISLAND,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,16.0,40.762539,-73.967957,19,MANHATTAN,GRAND LARCENY,FELONY,CHAIN STORE
2023-05-14,2023,15.0,40.56992869,-74.09106918,122,STATEN ISLAND,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,3.0,40.75393663,-73.86028836,115,QUEENS,FELONY ASSAULT,FELONY,STREET
2023-05-13,2023,20.0,40.68877115,-73.8301646,102,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,15.0,40.82146259,-73.94460494,32,MANHATTAN,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,15.0,40.641883,-73.960679,70,BROOKLYN,DANGEROUS WEAPONS,FELONY,STREET
2023-05-13,2023,17.0,40.83366407,-73.89809371,42,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,4.0,40.749918,-73.862239,110,QUEENS,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,17.0,40.800144,-73.968085,24,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,14.0,40.639297,-73.948339,67,BROOKLYN,FELONY ASSAULT,FELONY,GROCERY/BODEGA
2023-05-14,2023,8.0,40.879727,-73.824438,45,BRONX,GRAND LARCENY,FELONY,CHAIN STORE
2023-05-14,2023,5.0,40.74915777,-73.86942584,115,QUEENS,FELONY ASSAULT,FELONY,TRANSIT - NYC SUBWAY
2023-05-14,2023,10.0,40.711721,-73.943069,90,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,SMOKE SHOP
2023-05-14,2023,11.0,40.855921,-73.895794,48,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,CHAIN STORE
2023-05-14,2023,22.0,40.749918,-73.862239,110,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,20.0,40.78946329956,-73.94763400394,23,MANHATTAN,SEX CRIMES,MISDEMEANOR,STREET
2023-05-14,2023,6.0,40.59792537,-73.98719146,62,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,TRANSIT - NYC SUBWAY
2023-05-12,2023,11.0,40.807071,-73.947857,28,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,19.0,40.889573,-73.859492,47,BRONX,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,4.0,40.68602695,-73.82505149,106,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,15.0,40.84206784,-73.89749173,42,BRONX,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,18.0,40.638805,-74.08747,120,STATEN ISLAND,HARRASSMENT 2,VIOLATION,CHAIN STORE
2023-05-07,2023,19.0,40.90660834,-73.89949766,50,BRONX,GRAND LARCENY,FELONY,STREET
2023-05-14,2023,19.0,40.643882,-74.009801,72,BROOKLYN,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,4.0,40.735116,-73.861747,110,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-13,2023,10.0,40.74081316,-73.8988925,108,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,3.0,40.687471,-73.820989,106,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-13,2023,22.0,40.85024586,-73.89313799,48,BRONX,HARRASSMENT 2,VIOLATION,STREET
2023-05-13,2023,21.0,40.67091021,-73.8936308,75,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,14.0,40.75682016831,-73.97114326335,17,MANHATTAN,SEX CRIMES,MISDEMEANOR,CHAIN STORE
2023-05-14,2023,3.0,40.75393663,-73.86028836,115,QUEENS,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,6.0,40.811529,-73.940633,32,MANHATTAN,ROBBERY,FELONY,STREET
2023-05-14,2023,15.0,40.641883,-73.960679,70,BROOKLYN,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,13.0,40.62279866,-74.02834994,68,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,20.0,40.637214,-74.115676,120,STATEN ISLAND,DANGEROUS WEAPONS,FELONY,STREET
2023-05-14,2023,19.0,40.751184,-73.862377,115,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-13,2023,23.0,40.805402,-73.9556,28,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-05-14,2023,2.0,40.645285,-73.900965,69,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,1.0,40.87875538,-73.8996157,50,BRONX,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,10.0,40.823924,-73.912947,42,BRONX,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,21.0,40.765084,-73.866907,115,QUEENS,DANGEROUS WEAPONS,FELONY,STREET
2023-05-14,2023,22.0,40.817649,-73.914249,40,BRONX,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,18.0,40.747479,-73.9783,17,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-13,2023,23.0,40.81793638,-73.93075985,40,BRONX,ROBBERY,FELONY,HIGHWAY/PARKWAY
2023-05-14,2023,2.0,40.72045156,-73.95270851,94,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2023-05-13,2023,22.0,40.744351,-73.867756,110,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,22.0,40.650663,-73.95271,67,BROOKLYN,ROBBERY,FELONY,GROCERY/BODEGA
2023-05-14,2023,17.0,40.846004,-73.913565,46,BRONX,DANGEROUS WEAPONS,FELONY,STREET
2023-05-14,2023,2.0,40.820165,-73.959255,30,MANHATTAN,FELONY ASSAULT,FELONY,BAR/NIGHT CLUB
2023-05-14,2023,19.0,40.818831,-73.954142,30,MANHATTAN,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,13.0,40.715498,-74.005198,1,MANHATTAN,GRAND LARCENY,FELONY,CHAIN STORE
2023-05-14,2023,0.0,40.7024179,-73.81744185,102,QUEENS,ROBBERY,FELONY,STREET
2023-05-14,2023,23.0,40.82371,-73.875861,43,BRONX,DANGEROUS WEAPONS,FELONY,STREET
2023-05-14,2023,21.0,40.641564,-73.979195,66,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,14.0,40.73389675845,-74.00539583734,6,MANHATTAN,SEX CRIMES,MISDEMEANOR,PARK/PLAYGROUND
2023-05-14,2023,19.0,40.846629,-73.91605,46,BRONX,DANGEROUS WEAPONS,FELONY,STREET
2023-05-14,2023,22.0,40.676259,-73.740887,105,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,FAST FOOD
2023-05-14,2023,4.0,40.81867,-73.915687,40,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-13,2023,23.0,40.665585,-73.954332,71,BROOKLYN,GRAND LARCENY,FELONY,STREET
2023-05-14,2023,0.0,40.73339174,-74.00427578,6,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,2.0,40.64253869,-73.98311832,66,BROOKLYN,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,20.0,40.676671,-73.931768,77,BROOKLYN,ROBBERY,FELONY,STREET
2023-05-14,2023,3.0,40.687471,-73.820989,106,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-12,2023,15.0,40.666757,-73.728985,105,QUEENS,GRAND LARCENY,FELONY,STREET
2023-05-14,2023,22.0,40.682446,-73.90965,73,BROOKLYN,FELONY ASSAULT,FELONY,RESTAURANT/DINER
2023-05-14,2023,3.0,40.687471,-73.820989,106,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-11,2023,17.0,40.85437,-73.932149,34,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,12.0,40.8176847,-73.8985192,41,BRONX,ROBBERY,FELONY,PARK/PLAYGROUND
2023-05-14,2023,3.0,40.687471,-73.820989,106,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,22.0,40.88082265,-73.90343497,50,BRONX,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,0.0,40.66686667,-73.92852317,71,BROOKLYN,DANGEROUS WEAPONS,FELONY,STREET
2023-05-14,2023,11.0,40.737905,-73.906498,108,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,18.0,40.707337,-73.954779,90,BROOKLYN,FELONY ASSAULT,FELONY,RESTAURANT/DINER
2023-05-14,2023,14.0,40.71180971,-74.00405797,5,MANHATTAN,GRAND LARCENY,FELONY,BRIDGE
2023-05-14,2023,17.0,40.76153,-73.829517,109,QUEENS,GRAND LARCENY,FELONY,STREET
2023-05-14,2023,8.0,40.824877,-73.89946,42,BRONX,HARRASSMENT 2,VIOLATION,PARKING LOT/GARAGE (PUBLIC)
2023-05-14,2023,14.0,40.84803888,-73.93285021,34,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-13,2023,23.0,40.759921,-73.830311,109,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,1.0,40.630955,-74.153753,121,STATEN ISLAND,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-14,2023,14.0,40.80800190479,-73.96389863279,26,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,TRANSIT - NYC SUBWAY
2023-05-13,2023,23.0,40.690608,-73.840187,102,QUEENS,ROBBERY,FELONY,STREET
2023-05-13,2023,21.0,40.74618178384,-73.85292431007,110,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,PARK/PLAYGROUND
2023-05-14,2023,15.0,40.65488239239,-73.96188035338,71,BROOKLYN,GRAND LARCENY,FELONY,STREET
2023-05-13,2023,17.0,40.749113,-73.986165,14,MANHATTAN,GRAND LARCENY,FELONY,CHAIN STORE
2023-05-14,2023,19.0,40.68280558,-73.96366354,88,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,18.0,40.7022577,-73.92007469,83,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2023-05-14,2023,0.0,40.86118,-73.906354,52,BRONX,FELONY ASSAULT,FELONY,STREET
2023-05-14,2023,10.0,40.868579,-73.883309,52,BRONX,ROBBERY,FELONY,STREET
2023-05-14,2023,15.0,40.84023133,-73.8801001,48,BRONX,FELONY ASSAULT,FELONY,STREET
2023-05-06,2023,3.0,40.69171272,-73.86473874,102,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,BAR/NIGHT CLUB
2023-05-13,2023,0.0,40.743504,-73.994224,13,MANHATTAN,GRAND LARCENY,FELONY,STREET
